"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51"
"1.58248273541529E7","24.7105381467","2.25328965599232E7","700000.0","14.3999996185","868445.0","4495.0","51.6","46.4","32.2","9.4","","2.0","4.4","1.37","6.2","0.0","0.0","80.0","48.2","71.2","11.5","","40.0","46.0","25.0","12.0","","971.0","270.0","1886-11-06","Chairman","Lebanon","","Council%E2%80%93manager_government","41314","-5","Ca-QC","Municipal_corporation","amami","Jhunjhunu","???","Oregon","Religions in Bhokardan","Tal-Blata l-Bajda","Central_Time_Zone_(North_america)","""""""Home of Paul Bunyan's Sweetheart""""""","""""""on the move""""""","http://www.halstad.com/","Prunus_mume","+54 2657","39.778888888888886 -84.12305555555555"
"490000.0","238.9","2.914E7","0.0","0.0","102410.0","3003.0","55.0","46.0","41.1","2.0","","5.7","0.1","3.6","0.4","0.0","0.0","83.3","65.6","82.0","13.2","","27.0","15.5","24.1","9.9","","1053.0","207.0","1848-12-07","City Manager","India","","Council%E2%80%93manager_government","35901, 35906","0.145833333333333","US-MN","Granted city rights","Miyako","Yuxi","Cedar Vale, Kansas","United_States","articles Related to Iloilo City","Ghaziabadi","Iran_Standard_Time","()","The Hub of the San Gabriel Valley","http://www.ville.quebec.qc.ca/apropos/portrait/arrondiements/lacite/index.aspx","autumn: Balloon flower","651","37.93888888888889 -97.01916666666666"
"5310000.0","1032.6","3.41878430564352E7","51799.76220672","1.2300000191","1042902.0","13130.0","70.3","25.9","55.0","11.6","","14.37","4.79","0.54","0.56","0.0","0.0","74.5","69.0","66.7","13.9","","41.1","28.2","38.0","15.0","","650.0","460.0","1903-03-17","Mayor","United_States","","Council%E2%80%93manager_government","93436-93438","3","IR","Municipal_corporation","Kumul","Devsar","Bajgiran","Howard_County,_arkansas","articles Related to Zamboanga City","Boulderite","Pacific Standard","ara Zila Ghar Baa, Ta Kaun Baat Ke Dar baa.(Shahabad)","Loyal and Free","timur.jakarta.go.id","Sunflower","539/918","38.45194444444444 -85.66722222222222"
"1553992.8662016","62.2","3.70368299778048E7","0.0","4.4400000572","1727275.0","306.0","93.0","29.7","49.9","10.1","","13.73","30.26","0.78","0.7","0.0","1.2","95.7","61.6","65.6","3.0","","44.0","25.3","26.8","2.51","","655.0","367.8936","2007-06-23","Mayor","India","","Mayor%E2%80%93council_government","78957","-6","PK","Incorporated","Queretaro","Rosario de la Frontera","Los Corrales","United_States","articles Related to Vigan","Limerickman, Shannonsider","Central_Time_Zone_(North_america)","The Garden City","""""""Croroads Of Opportunity""""""","http://www.barstowca.org/site/index.php","azalea","870","26.304166666666667 -98.16388888888889"
"3548283.71116032","562.9369471549","9323957.1972096","1.31571396005068E8","0.0199999996","1003000.0","3241.0","74.0","42.0","56.0","0.8","","218.32","3.11","17.5","0.29","0.008","0.605","87.0","76.5","70.8","9.9","","34.7","27.8","23.4","2.0","","1050.0","352.0","1906-06-22","Mayor","United_States","","Council%E2%80%93manager_government","08150-08157","-5","US-KS","Municipal_corporation","Valparaiso, Indiana","Changle","Eddyville, Kentucky","audrain_County,_Miouri","Religion in Visakhapatnam","budapesti","Central_Time_Zone_(North_america)","""""""The City of Legends""""""","""""""Harbor of the air""""""","http://www.valenzuela.gov.ph/","Sunflower","605","43.63638888888889 -123.56805555555556"
"2.31E7","368.727561408","7251966.7089408","0.0","0.6000000238","92384.0","5988.0","55.2","39.0","52.0","4.7","","4.14","19.91","4.1","1.8","0.0","0.0","89.9","76.0","66.0","20.0","","56.0","23.0","19.4","0.87","","20.0","241.0","1593-04-19","Mayor","United_States","","List_of_cities_and_towns_in_Colorado","50006, 50043","-5","BR","Municipal_corporation","Lugo","Van","Sylvan Lake, Michigan","alamosa_County,_Colorado","Religions in Burhanpur","Mirandino","Iran_Standard_Time","Maple City, H-Town","""""""a great place to live, work and shop""""""","http://www.riversideca.gov/","Rosa_rugosa","775","37.7405 -121.1282"
"1579892.74730496","411.1","1890691.32054528","0.0","16.3700008392","125203.0","13021.0","39.2","37.7","9.7","5.3","","0.36","6.54","24.8","11.764","3.7","0.0","90.0","54.6","70.5","15.5","","30.0","13.0","17.4","14.0","","755.0","274.0","""""all america City""""""","City council","United_States","","Mayor%E2%80%93council_government","95490","-4","IR","Incorporated City","Mar del Plata","Sivagiri","Shikarpur","Mendocino_County,_California","articles Related to General Santos","Latacungueo / a","Central_Time_Zone_(North_america)","Home of the Children's Holocaust Memorial","""""""The Heart Of The Golden Triangle""""""","http://www.ci.pataskala.oh.us","Viola_(plant)","859","43.958888888888886 -94.79444444444445"
"4066281.33322752","381.8164245826","1.156E8","0.0","0.0","123414.0","42425.0","75.8","60.1","","2.0","","0.3","0.14","12.8","1.4","0.08","0.4","87.0","47.1","","13.7","","56.0","40.0","","5.0","","200.0","656.0","1907-10-19","Senate","Japan","","Mayor%E2%80%93council_government","65036, 65061","-6","US-IN","Founded","Lynn, Maachusetts","Manmad","Gillett, Wisconsin","Grant_County,_Kentucky","Religions in Faizpur","Tarumense","Central_Time_Zone_(North_america)","Hari","""""""Small Town appeal...Big City Looks""""""","http://cityofworthing.com/","Portulaca pilosa","304","36.7125 -97.0725"
"2.06681051204812E7","164.2","2460488.7048192","30000.0","38.0200004578","2171360.0","20500.0","74.0","41.0","","14.6","","2.72","0.46","57.13","2.6","0.0","0.0","88.8","60.0","","13.3","","52.9","38.0","","10.4","","1093.0","97.5","1973-08-07","Mayor","India","","List_of_cities_and_towns_in_Colorado","42352","-4","PH","Municipal_corporation","Tsuruga","Miaoli","Proctor, Minnesota","Renville_County,_Minnesota","The Chinese repository, Volume 13","aberdonian","Eastern_Time_Zone","Mon City","""""""a Proud Past and a Bright Future""""""","None","Prunus_%C3%97_yedoensis","712","35.71666666666667 140.65"
"2330989.2993024","111.3","2.994E7","77699.64331008","0.7699999809","494593.0","1433.0","73.4","38.7","","1.1","","1.24","1.61","42.45","3.77","0.2","0.0","107.3","70.0","","19.3","","87.0","65.0","","8.0","","2178.0","473.0496","1952-12-18","aembly","United_States","","Mayor-city_council","84761","-8","US-MN","Municipal_corporation","Calabar","Guachochi","Malta, Montana","Zimbabwe","articles relating to Dallas and Dallas County","Barranquillero","Eastern_Time_Zone","The Forks","City with a Miion","http://www.lambtonshores.ca/","Platycodon_grandiflorus","776","30.489722222222223 -99.7713888888889"
"466197.85986048","490.1953004855","932395.71972096","1553992.8662016","0.1000000015","4224851.0","25389.0","61.0","43.0","","6.6","","3.5","9.9","302.64","2.76","0.03","0.0","85.0","72.0","","19.1","","63.0","33.1","","7.7","","840.0","294.132","1855-07-01","Mayor","United_States","","Council%E2%80%93manager_government","E3174","-5","US-MN","annexed","Santa Cruz, California","Kuma","Turkey, Texas","East_Midlands","Religions in Jabalpur","Capitalino","Pacific_Time_Zone","Colba fort","""""""Serving & Enhancing our Community With Care, Commencement & Pride""""""","http://www.jacksonms.gov","Chrysanthemum","+598 463 (+5 digits)","-27.366666666666667 -55.96666666666667"
"7251966.7089408","575.8327592502","2.15E7","155399.28662016","3.4700000286","6805275.0","452.0","58.0","29.0","","8.8","","201.24","3.2","1.22","2.9","0.0","0.0","76.0","54.0","","4.0","","77.0","-9.9","","8.8","","1093.0","494.0","1998-01-01","Mayor","United_States","","Mayor%E2%80%93council_government","66748","-6","Ca-SK","Constructed","Lindsay, Oklahoma","akabira","Castlewood, South Dakota","Spain","Religions in Nanded","Demonym","Central_Time_Zone_(North_america)","S Town","Laborando vincimus","http://www.kendrick-juliaetta.org/","Narcius_(plant)","330 and 234","40.32888888888889 -111.90305555555555"
"4.97277717184512E7","445.7549420373","2.37E7","0.0","0.0500000007","314649.0","38580.0","55.1","32.7","","8.6","","22.81","1.07","4.7","6.1","0.0","0.9","94.5","67.5","","1.0","","59.0","32.0","","7.4","","430.0","6.096","2000-12-23","County Board","United_States","","Prefecture-level_city","31825","-5","US-MN","annexed","Lebanon","Huinca Renanco","Lamerd","arsanjan_County","Other articles related to San Bernardino","civis","Central_Time_Zone_(North_america)","Swi Cheese Capital of the USa","For Progre","http://www.pematangsiantarkota.go.id/","Platycodon_grandiflorus","651","42.492222222222225 -114.16222222222223"
"621597.14648064","762.7","5179976.220672","0.0","0.0","2752954.0","703.0","89.0","56.0","","11.0","","1.06","5.36","133.92","0.8","0.03","0.0","100.7","54.5","","21.1","","43.0","77.0","","0.0","","732.0","537.0","1858-04-19","Municipal commiioner","India","","Council%E2%80%93manager_government","64019","-5","US-ND","Incorporated","aberdeen, South Dakota , 1981?2010 normals","Dangjin","Sandy, Oregon","Chihuahua_(state)","articles Related to Lucena, Philippines","riocabellense","Eastern_Time_Zone","""""""Philly"""", """"City of Brotherly Love"""", """"The City that Loves you Back"""", """"Cradle of Liberty"""", """"The Quaker City"""", """"The Birthplace of america"""", """"The City of Neighborhoods""""""","Honoring our Heritage,","http://www.mulvanekansas.com","Lilium","701","46.166666666666664 16.333333333333332"
"5000000.0","378.3","1.58E7","155399.28662016","7.3800001144","403869.0","15437.0","59.2","45.0","","4.2","","1.6","1.5","5.2","0.33","0.4","0.0","92.0","56.9","","0.8","","63.5","-2.3","","1.0","","161.0","293.0","1901-04-09","Mayor","United_States","","Council%E2%80%93manager_government","127021","-5","CN-23","Municipal_corporation","Indianapolis , 1981-2010 normals","Cap-Chat","Strathcona","Kerman_Province","articles relating to San Diego and San Diego County","Santodomingueo","Central_Time_Zone_(North_america)","Cowboy Country","""""""The Village of Friendline since 1870""""""","http://www.dailynarayanganj.com","Hydrangea","970","31.670833333333334 -83.63388888888889"
"3000000.0","140.5025754936","7044767.66011392","0.0","4.9200000763","102410.0","2125.0","43.7","28.8","","10.9","","2.3","0.88","1124.0","5.89","0.0","0.0","91.0","46.0","","12.0","","45.0","32.0","","5.1","","344.0","103.9368","1947-01-01","CHaIRMaN","United_States","","Council%E2%80%93manager_government","52073","-6","MX-GRO","Municipality established","Chignik, alaska","Moriguchi","Dunlap, Tenneee","United States","Demographics of Daugavpils 2011 Census data","albuquerquean,","Pacific_Time_Zone","Music City, athens of the South","""""""a Rock Solid Community""""""","Unknown","pansy, cosmos","218","34.314166666666665 47.065"
"4.319E7","1326.9","1683492.2717184","0.0","1.3899999857","624000.0","3526.0","62.2","53.0","","8.0","","12.77","0.55","4.07","2.0","0.013","0.0","94.1","74.0","","20.0","","68.9","21.0","","4.6","","4439.0","416.052","1920-05-17","City Clerk","United_States","","Council%E2%80%93manager_government","84520","-4","US-UT","Founded","Victorville, California","Eastvale","Somers Point, New Jersey","Union_County,_Iowa","Religions in Tanda","Demonym","Iran_Standard_Time","Poum Town","america's Most Historic City","http://www.cabq.gov/","Hydrangea","763","32.81138888888889 -85.17805555555556"
"906495.8386176","112.6","2356889.18040576","1.065E8","1.4800000191","400721.0","375.0","85.8","57.0","","6.0","","17.15","5.6","203.0","4.5","0.0","0.0","103.0","70.0","","8.0","","70.0","31.0","","10.9","","896.0","74.9808","2001-10-18","State Senate","India","","Municipality","78015","3","Ua","Founded","Melbourne","Bagli","Crystal Springs, Miiippi","Minnesota","Religions in Latur","Gallians","Time_in_China","The Bluebird Capital of Texas","""""""Home of the Jackalope""""""","http://ci.scandia.mn.us/","Daylily","620","34.54222222222222 -91.75888888888889"
"8180000.0","928.2","6.58E7","1553992.8662016","20.1700000763","111823.0","1586.0","57.0","41.6","","5.4","","9.2","3.4","0.23","13.5","2.6","0.15","93.3","60.0","","15.0","","26.0","7.9","","8.5","","157.0","21.9456","1872-01-08","Mayor","India","","Council%E2%80%93manager_government","67646","-5","Ca-QC","Granted city rights","St. anthony","Kerrville, Texas","Milan, Kansas","Tehran_Province","Village Talati","Waterlooian","Time_in_the_Philippines","The Silver City / City of 1000 Years","None","http://www.cityofelcenizo.com/","Salvia_splendens","907","33.53333333333333 35.583333333333336"
"854696.07641088","2284.8","8.55E7","1500000.0","0.1700000018","5422200.0","6534.0","51.5","78.0","","17.7","","36.6","0.23","3.32","13.3","0.0","0.0","65.0","68.4","","6.7","","46.0","20.9","","1.0","","272.0","864.0","2001-10-17","Mayor","United_States","","Council%E2%80%93manager_government","57601","-5","US-MI","Settled","Fayetteville, North Carolina","Kanakpur-Kansad","Batavia, New York","United_States","articles related to the City of London","santotomesino","Iran_Standard_Time","Chair City","always a good time","http://www.ais.sp.gov.br/","Rosa_rugosa","+994 0136","47.47694444444444 101.45027777777777"
"6110000.0","1797.6144297419","2.82308704026624E7","0.0","17.25","310902.0","357.0","58.8","43.8","","6.0","","2.5","29.4","17.9","0.5","0.03","0.0","88.0","53.0","","16.3","","46.0","6.4","","1.0","","344.0","28.956","1909-01-06","MP","United_States","","Mayor%E2%80%93council_government","11201","0.145833333333333","US-UT","Founded","Weiser","Qaimpur","Wyaconda, Miouri","Harrison_Township,_Wells_County,_Indiana","articles Related to Talisay, Cebu","n/a","Central_European_Time","Garden City","""""""Rockets Never Quit!""""""","http://www.ci.pomona.ca.us/","Chrysanthemum","27","39.33888888888889 -95.72194444444445"
"1480000.0","364.8279296068","3884982.165504","0.0","3.0","3279833.0","3029.0","52.1","74.0","","0.31","","0.93","1.76","0.93","78.5","0.0","0.02","79.0","53.3","","11.4","","85.0","26.0","","5.9","","1066.0","53.0352","1989-05-13","Prov. riding","United_States","","Council%E2%80%93manager_government","35085","-5","US-Ia","Founded","Cleveland, TN","Mahoba","Farber, Miouri","Maachusetts","articles related to Seoul","Bangalorean","Mountain_Time_Zone","sahabad","a great place to live, no matter how you pronounce it","http://www.coldspring.govoffice.com/","Cherry_bloom","231","45.021388888888886 -92.78111111111112"
"4220000.0","674.2501994627","1113694.88744448","0.0","4.7800002098","474786.0","392226.0","70.0","30.0","","2.4","","3.76","4.18","6.1","0.98","0.0","4.77","85.0","50.8","","16.2","","72.7","33.0","","2.13","","1050.0","400.0","1917-02-08","Mayor","United_States","","List_of_cities_and_towns_in_Colorado","67578","-8","US-MN","Magdeburg_rights","Orange_airport","Tagawa","Ham Lake, Minnesota","Nevada","My holidays in China: an account of three houseboat tours, from Shanghai to Hangehow and back via Ningpo; from Shanghai to Le Yang via Soochow and the Tah Hu; and from Kiukiang to Wuhu; with twenty-six illustrations","Villavicense","Indian_Standard_Time","Kota Belimbing (Starfruit City)","""""""The City of Friendly Folks.""""""","http://www.gulfshores.com","azalea","218","48.896388888888886 -100.9113888888889"
"1.0797E8","252.2791503916","1.381E8","25899.88110336","0.349999994","68652.0","73641.0","83.0","28.4","","","","4.33","0.88","111.6","1.1","0.31","0.02","89.4","56.0","","","","67.0","1.1","","","","928.0","296.8752","1876-03-06","Mayor","United_States","","Mayor%E2%80%93council_government","58081","-4","US-MN","Municipal_corporation","Owensboro, KY, USa","South Kannanur","Port alexander","Forest_County,_Wisconsin","articles related to Los angeles","Thriurian, Thriurkaran","Central_Time_Zone_(North_america)","Vasaros sostin? (Summer Capital)","""""""Non Plus Ultra""""""","http://www.mazamitla.com","Prunus_mume","270","37.17527777777778 -84.63555555555556"
"3.52238383005696E7","127.1","2720000.0","130000.0","1.3999999762","5628101.0","30500.0","95.4","54.2","","","","46.39","0.13","0.7","12.0","0.36","0.0","72.3","70.0","","","","56.0","6.2","","","","1050.0","185.0136","1988-07-21","City Manager","United_States","","Mayor%E2%80%93council_government","50076","0.1875","US-aK","Incorporated","Bogor City","Bhitarwar","Esmond, North Dakota","Rankin_County,_Miiippi","Religions in Dhule","Vimaranenses","Indian_Standard_Time","(City of Gardens)","""""""Manatee County Florida""""""","http://www.cityofmuskegonheights.org","?bana Enreis?","573","43.288333333333334 -87.9875"
"3.54828371116032E7","1453.7132371282","8546960.76410879","0.0","3.5199999809","212171.0","4592.0","58.0","37.5","","","","3.03","1.3","26.5","0.56","0.0","0.0","88.0","64.0","","","","42.8","20.0","","","","1234.0","394.1064","1984-11-29","Prov. riding","United_States","","Boroughs_of_Quebec_City","87158, 87174, 87176,","0.1875","US-KY","Municipal_corporation","Tateyama","Muzaffarabad","Ludlow, Kentucky","4","articles Relating to Fort Lauderdale and Broward County","Badullians","Indian_Standard_Time","The Rainy Port (??)","Uswag, Naga!","http://www.cityoftombstone.com/","Cherry_bloom","270","45.94888888888889 -94.5325"
"725196.67089408","375.0","6.9656E7","0.0","0.6100000143","199088.0","207957.0","62.0","32.0","","","","11.3","4.28","11.21","2.258","0.0","0.0","90.0","71.4","","","","31.0","24.0","","","","997.0","162.0","1960-07-01","Mayor","United_States","","Council%E2%80%93manager_government","55709","-4","CN-64","Settled","Bluefield, West Virginia","Kamiichi","McCammon, Idaho","United_States","Darkne in the flowery land: or, Religious notions and popular superstitions in north China","Tagbilaranons","Mountain_Time_Zone","Cotton City","Historic, Distinctive, Progreive","http://www.lianzhou.gov.cn/web/main/","Canna_(plant)","620","35.074569 -90.80951"
"8391561.47748864","611.7","5050476.8151552","0.0","1.7699999809","848350.0","1650.0","54.8","36.0","","","","0.23","34.68","19.7","0.36","0.1","0.0","72.1","50.0","","","","45.8","29.2","","","","814.0","181.0512","1891-03-30","Mayor","Pakistan","","Mayor%E2%80%93council_government","50206","-5","US-MI","Founded","Monterey","Dhariwal","Warm River, Idaho","India","Demographics of Johor Bahru","Zaraceno/a","Time_in_the_Philippines","City of Colleges","Where the West Lives","http://www.osgov.com/","azalea","785","21.76 72.15"
"9870000.0","435.754896131","3444684.18674688","21000.0","27.25","1085153.0","5885.0","74.3","42.6","","","","21.7","4.07","21.19","2.43","0.91","3.57","74.3","64.0","","","","41.7","57.0","","","","1191.0","1644.0912","1955-07-15","Mayor","United_States","","Thesaban","47374-47375","-5","IR","Granted city rights","ajacuba","Kanti","Templeton, Iowa","United_States","Religions in veraval","","Central_European_Time","Valleyfield","""""""a place to call home""""""","http://cityofalma.org","Cherry_bloom","907","38.69 -90.33722222222222"
"3600000.0","2091.25","7510965.5199744","0.0","4.4699997902","381342.0","41957.0","71.0","56.0","","","","1.11","12.0","2.25","2.91","16.0","0.19","94.0","70.0","","","","91.0","3.2","","","","1293.0","252.984","1890-10-18","Mayor","United_States","","Mayor%E2%80%93council_government","98826","-5","IR","Founded","El Salto","Phulpur, azamgarh","Lincolnton, North Carolina","Ohio","Religions in Noida","","Eastern_Time_Zone","""The """"Original"""" Grove""",",","http://www.canby.govoffice.com/","Rhododendron","419","39.32527777777778 -81.54277777777777"
"280000.0","589.8","7251966.7089408","1502193.10399488","0.0","494486.0","603797.0","72.0","44.0","","","","18.93","0.68","18.73","2.191","0.0","0.2","77.0","49.5","","","","31.8","29.0","","","","991.0","195.9864","""""Realization of a Safe Community, Peace, Dignity, Forward, Prosperity, and the Islamic""""""","Mayor","China","","Mayor%E2%80%93council_government","67663","0.1875","US-MS","Incorporated","Port Vila, Vanuatu","Takamori","City of Wildomar","Los angeles","Taluka of Bhuj","","Central_Time_Zone_(North_america)","city of steel","a Place to Call Home","http://www.HavenKansas.com","Narcius_(plant)","712","36.73 -102.51138888888889"
"8540000.0","4117.3161982649","470000.0","0.0","0.5799999833","2187232.0","5184.0","55.5","75.0","","","","33.67","0.65","3.1","52.76","0.0","0.0","90.0","73.0","","","","36.7","42.0","","","","1175.0","487.0704","1916-07-14","Mayor","United_States","","Mayor%E2%80%93council_government","67134","-6","LV","Cityhood","Perth","Vaitheeswarankoil","Edgar Springs, Miouri","United States","Religions in Jalna","","Pacific_Time_Zone","G-town","""""""Heart of the Cornbelt""""""","http://www.battlefieldmo.org","azalea","660","45.17388888888889 -121.08305555555556"
"4.50114033695293E7","127.2","700000.0","0.0","0.1000000015","412992.0","24424.0","57.9","31.6","","","","20.6","0.25","19.2","1.69","1.17","0.0","93.4","50.0","","","","52.7","64.0","","","","7.0","367.0","1985-07-01","Mayor","United_States","","City_commiion_government","65340","-6","IR","Municipal_corporation","North Platte, Nebraska , 1981-2010 normals","Jelenia Gora","???","Stutsman_County,_North_Dakota","Religions in Bhusawal","","Pacific_Time_Zone","The Eye of the Commonwealth, Friendly town, Honest town","Strength, Wisdom and Life","http://www.ayto-elviso.com/","Rosa_rugosa","414","46.473333333333336 -117.59805555555556"
