    "0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51"
"3185685.37571328","369.26810443","4.31E7","130000.0","0.0299999993","5564635.0","25012.0","64.6","50.0","54.6","13.0","","35.66","3.2","1659.0","2.2","0.03","0.0","86.0","67.7","66.2","0.2","","44.0","77.0","26.9","6.5","","482.0","111.0","2000-08-16","Mayor","Iran","","Council%E2%80%93manager_government","30752","-5","US-TN","Settled","Woodland, California","Dharakote","Lehragaga","Isfahan_Province","List_of_capitals_of_Burma","Birminghamian","Central_Time_Zone_(North_america)","Q TOWN","a Taste of Home","http://www.wheelingwv.gov/","Gentiana","870","44.34111111111111 -93.0663888888889"
"1.11E7","58.4","3227125.18547865","0.0","0.3000000119","153829.0","188.0","74.0","40.9","48.3","8.6","","4.53","7.3","210.0","0.27","0.0","0.02","75.6","66.0","83.0","9.4","","56.0","31.9","22.0","7.0","","801.0","1365.0","1728-06-27","City Manager","United_States","","Council%E2%80%93manager_government","81501-81507","-5","US-MN","Dover Township first settled","Wuwei","arakandanallur","Harrisonville, Miouri","Minnesota","Historical affiliations","Chicoan","Central_Time_Zone_(North_america)","Manchester Capital Of India","""""""On The Horseshoe Chain Of Lakes""""""","http://www.ci.ellensburg.wa.us/","Cosmos","662","43.13638888888889 -93.38"
"7100000.0","312.588307556","621597.14648064","0.0","12.3900003433","3317308.0","125.0","71.2","39.4","52.6","8.8","","0.88","0.18","2.98","1.34","0.0","0.0","79.2","62.0","68.0","0.6","","35.5","36.0","51.0","1.1","","968.0","374.904","1959-06-20","Mayor","United_States","","List_of_cities_and_towns_in_Colorado","51446","-6","US-Ia","Founded","Mandurah","Kailudih","South Haven, Michigan","Gansu","Village aanganvadiben","Paraaqueo","Time_zone","Hara nga Dakbayan sa Sugbo (Queen City of the South)","""""""a Friendly City""""""","http://www.cityofwaukon.com/","Pansy","956","36.63194444444444 52.26277777777778"
"1.47E8","1873.7923856223","5.71351377140121E7","103599.52441344","2.3499999046","944050.0","903450.0","72.0","60.0","58.9","3.9","","217.2","0.6","3767.0","0.78","0.072","0.0","88.2","73.0","65.0","0.7","","40.0","3.6","12.0","3.4","","1742.0","82.0","1887-08-01","Deputy City Managers","United_States","","Mayor%E2%80%93council_government","83822","-7","US-UT","Municipal_corporation","Ouray, Colorado","Jyoti Khuria","Radford, Virginia","United States","Religions in Rampur","Topekan","Central_Time_Zone_(North_america)","Hoton","""""""Serving the citizens of Lanett""""""","http://lawrenceburg-in.com/","Chrysanthemum","785","37.840833333333336 -94.35555555555555"
"3.494E7","8.4942474879","8598760.52631552","258998.8110336","0.0799999982","5564635.0","44552.0","57.0","42.0","43.9","10.6","","2.62","0.13","2.62","1.0","1.5","1.388","78.0","56.0","70.8","0.0","","25.7","34.0","24.1","5.2","","4390.0","136.8552","1883-09-03","Mayor","Mexico","","Mayor%E2%80%93council_government","33823","-5","CN-35","First mentioned","Port Pirie","Plottier","Jalingo","afyonkarahisar_Province","articles Related to San Carlos, Pangasinan","Bianense","Eastern_Time_Zone","Sunny Sequim","""""""Feels Like Home""""""","http://www.caelton.com/","Platycodon_grandiflorus","450 and 579","45.74111111111111 -119.19472222222223"
"8805959.5751424","1416.5315992605","1398593.57958144","360000.0","4.6900000572","269291.0","2318.0","79.0","40.2","52.0","5.0","","92.5","1.48","73.34","6.17","0.75","0.14","76.0","58.4","67.4","1.2","","57.0","23.0","34.0","0.5","","367.0","348.0816","2003-01-01","Federal riding","Germany","","Council%E2%80%93manager_government","68318","-7","US-KS","Incorporated_town","Bandon, Oregon","Tirupati","Ball Ground, Georgia","Worcester_County,_Maachusetts","articles Related to Gapan","Sanglikar","Western_European_Time","""""""The Key City"""", """"City of Five Flags"""", """"Masterpiece on the Miiippi""""""","""""""In God We Trust""""""","http://www.guelph.ca/","alcea_rosea","316","43.496944444444445 -88.54777777777778"
"4560000.0","2139.0059583252","1240000.0","23309.892993024","9.7100000381","3279833.0","84913.0","60.0","45.7","61.4","15.2","","2.18","24.91","69.1","7.2","3.6","14.64","92.0","52.2","74.0","4.0","","32.0","75.0","21.0","27.0","","696.0","217.932","2001-04-21","Mayor","United_States","","Mayor%E2%80%93council_government","77474","-6","US-MN","Incorporated","Bhavnagar","Hisar","Benson, Minnesota","Dakota_County,_Minnesota","Yunshan Diecui","avilesino","Central_Time_Zone_(North_america)","White Catherine","Kridha Hangudi Jaya","http://www.amerywisconsin.org","Yamazakura","330","45.403888888888886 -73.9525"
"520000.0","285.290884947","1.9853E7","0.0","42.5400009155","3312165.0","83079.0","75.0","52.0","","10.0","","9.7","14.3","18.2","2.21","0.18","0.2","89.2","70.0","","1.5","","70.6","21.9","","0.0","","1394.0","586.1304","1693-10-31","aembly","United_States","","Prefecture-level_city","65332","-6","US-IN","Settled","Subang Jaya Precipitation In 2009","Thalainayar","Bonab","Zou_Department","articles Related to Batangas City","puntaestea","UTC -3","The Queen City of the East","""""""as Good as It Sounds""""""","http://www.newleipzig.com","Winter: Sazanka","7562","45.95777777777778 -86.24972222222222"
"9.554E7","328.0","6215971.4648064","1222474.38807859","1.25","175506.0","1126.0","71.0","29.1","","2.8","","3.81","3.74","76.5","3.21","0.16","0.0","87.0","57.3","","11.4","","60.0","34.0","","1.4","","1578.0","4.8768","1855-01-19","Mayor","Mexico","","Council%E2%80%93manager_government","1771 to 1780","-5","CN","Settled","Laredo, TX","Bell Gardens, California","alta, Iowa","Warren_County,_Kentucky","Religions in Hapur","Detroiter","Eastern_Time_Zone","Gateway to Mexico","Close to Home, Miles from Ordinary","http://www.gainesville.org/","Farfugium_japonicum","641","33.78722222222222 -116.96666666666667"
"5516674.67501568","45.8","830000.0","0.0","0.0","543376.0","54583.0","88.0","30.7","","0.2","","2.05","12.5","12.46","1.5","0.0","0.0","91.9","51.0","","4.3","","54.0","20.8","","10.6","","1250.0","339.0","1891-12-04","Mayor","Slovenia","","Mayor%E2%80%93council_government","83445","-6","US-Ca","Municipal_corporation","Lishui","Sewalkhas","Reasnor, Iowa","Ohio","articles Related to Mati, Davao Oriental","alacanti/ina","Pacific_Time_Zone","Ba Capitol of Oregon","Warm Land","http://cityofremerton.com/","azalea","261","38.778888888888886 -90.36638888888889"
"8700000.0","303.5","2820000.0","100000.0","0.0799999982","1175652.0","18577.0","62.0","38.9","","14.7","","77.9","1.37","19.3","9.9","0.0","0.0","88.3","59.0","","2.7","","39.0","25.5","","11.2","","1306.0","298.0","1850-03-27","Mayor","India","","Municipal_council","535 001","-6","IR","Municipal_corporation","Bandar Lengeh","Rietavas","City of Stoke-on-Trent","22","articles Related to Shenzhen","Baghdadi","Central_Time_Zone_(North_america)","Valley of Discovery","""""""people working together""""""","http://skyways.lib.ks.us/towns/Morland/","Hamagiku","731","45.26027777777778 -96.32861111111112"
"4.597E7","198.4","1.57989274730496E7","51000.0","0.3600000143","44170.0","21348.0","72.0","38.0","","15.3","","13.2","19.91","2.62","2.078","0.1","0.8","91.0","53.0","","5.0","","91.2","16.0","","2.4","","1257.0","37.0","1946-12-04","Mayor","India","","Council%E2%80%93manager_government","2730XX","0.229166666666667","IR","annexed","Sale,_Victoria","Mihara","Olivet, Kansas","United_States","Religions in Ratnagiri","Trincomalians","Central_Time_Zone_(North_america)","Point City","""""""a Nice Place to Live""""""","http://tripoli-city.org/","azalea","320","37.981944444444444 -101.13472222222222"
"4.04038145212416E7","67.3","1500000.0","0.0","0.0099999998","31000.0","4025.0","69.8","67.0","","0.0","","7.9","0.43","8.47","4.722","0.18","0.0","55.0","59.0","","1.0","","34.0","48.5","","11.0","","30.0","174.0","1888-04-30","Mayor","India","","Mayor%E2%80%93council_government","44709, 44720, 44799","0.145833333333333","MX","Settled","Veraval","Lambton Shores","Jampur","Chamoli_district","Religions in Shahada","Neivano","Time_in_australia","""""""The Redwood Gate to the Golden State""""""","The Friendly City","http://www.skyways.org/towns/Burden/","Iris_(plant)","503","38.48138888888889 -90.75"
"3.39288442454016E7","175.6764821368","300000.0","0.0","2.3599998951","335668.0","384277.0","68.9","41.0","","10.7","","3.5","14.908","0.52","17.0","0.8","0.0","89.1","63.1","","18.3","","35.0","4.0","","4.9","","833.0","228.0","2003-03-26","Mayor","United_States","","Mayor%E2%80%93council_government","98294","-6","US-ND","Municipal_corporation","Dryden","Tsuwano","Ville de Montreal","Tabas_County","Religion in Mandi","caraqueo , caraquea","Eastern_Time_Zone","The Coconut Capital,","Industriae Variae","http://www.anderson.govoffice.com/","Yamayuri","701","39.204166666666666 -96.30833333333334"
"362598.33544704","97.3","1.494E7","126909.417406464","1.5900000334","264910.0","27687.0","78.0","48.0","","3.1","","4.95","0.32","50.38","26.28","0.0","0.0","81.0","55.0","","10.5","","37.3","7.0","","0.0","","1352.0","358.0","1884-08-06","Mayor","Bangladesh","","City_commiion_government","8930","-6","US-UT","Granted city rights","Billings, Montana","Nipani","Blanco, Texas","United_States","articles Related to Muoz, Nueva Ecija","sanrafaelino","Central_Time_Zone_(North_america)","The Garden City","""Community Of Excellence """"""","http://www.radviliskis.lt","azalea","415","34.17861111111111 -82.37916666666666"
"3.28928490012672E7","181.7382860259","1270000.0","0.0","0.349999994","5564635.0","1107.0","88.0","29.7","","8.2","","68.8","16.31","9.3","33.31","0.0","0.939","91.4","61.0","","16.0","","45.8","25.6","","2.0","","404.0","18.288","1999-07-22","Sultan","India","","Mayor%E2%80%93council_government","402301","-6","US-Ca","Town status","Podgorica","Bareilly","Kellogg, Idaho","North_Dakota","Religions in akola","Surreyite","Indian_Standard_Time","City of Flowers and Trees","Dedicated to Service","http://www.ptcg.gov.tw/","Prunus_serrulata","770, 678","46.47805555555556 -90.0513888888889"
"6215971.4648064","13628.4602462599","5900000.0","210000.0","0.2700000107","90070.0","261099.0","87.0","38.0","","25.0","","11.3","0.27","9.89","8.7","0.0","0.02","89.5","68.0","","12.9","","38.9","58.0","","0.1","","568.0","275.0","1980-01-05","Mayor","United_States","","Council%E2%80%93manager_government","621005","-5","US-MI","Incorporated as a Borough","Berbera","Greenwood","Hawk Point, Miouri","Kentucky","Historical_capitals_of_China","alicantino/a","Indian_Standard_Time","""""""City of Beautiful Homes""""""","Onward To More Progre","http://www.opstinabutel.gov.mk","Satsuki_azalea","419","7.716666666666667 81.7"
"2123790.25047552","648.9218978623","7.35E7","0.0","0.0099999998","571670.0","17772.0","65.0","36.3","","2.0","","127.2","4.8","204.2","1.49","0.0","0.0","82.3","61.0","","0.0","","36.0","16.0","","11.9","","860.0","296.0","1999-12-29","Time Zone","United_States","","Council%E2%80%93manager_government","50147","-6","US-MN","Settled","Hanzhong","San Pablo Tacachico","Eagle Lake, Florida","anar_County","Religions in Manmad","caadense","Iran_Standard_Time","The Old Capital, Belize, City","""""""The Carousel City""""""","http://www.cityoffate.com/","Rhododendron dauricum","205","44.321666666666665 -88.93277777777777"
"8.08853286857932E7","1305.8","1.1411E7","0.0","0.6800000072","151773.0","1614.0","74.6","50.8","","2.7","","6.1","0.93","12.25","4.96","0.0","4.9","81.0","75.8","","9.3","","34.0","29.0","","11.4","","892.0","320.0","1854-03-27","Mayor","India","","Mayor%E2%80%93council_government","65074","-5","US-Wa","Municipal_corporation","Gumi","Paramathi","Groveland, Florida","Boldaji_District","Religions in achalpur","Bergenser","Central_Time_Zone_(North_america)","Cultural Capital of coastal andhra","""""""Through faithfulne and labour.""""""","http://www.ww.gansu.gov.cn/","Camellia","320","43.73166666666667 -91.92777777777778"
"4143980.9765376","634.7133384279","1.04E7","50000.0","6.6599998474","3318486.0","6903.0","69.0","70.0","","7.2","","1.2","0.61","6.3","79.11","0.0","0.4","87.6","72.3","","17.53","","33.3","15.3","","5.0","","1306.0","241.0","1900-01-02","Mayor","Japan","","Council%E2%80%93manager_government","53566","-6","Ca-QC","Constituted","Brisbane","Liberia","Miandoab","Itasca_County,_Minnesota","Destinations from Tirupur","sanroquea/o","Newfoundland_Standard_Time_Zone","Coconut City ()","""""""The Small Friendly German Town On The Dakota Prairie""""""","http://www.pocahontasiowa.com","Lilium_longiflorum","961","45.4 -71.9"
"2.13933017913753E8","642.7442633256","2.68063769419776E7","1.70680216471142E7","0.3000000119","5564635.0","775.0","83.5","44.7","","6.0","","89.61","3.39","2.05","39.48","0.0","0.0","86.0","63.3","","16.6","","55.0","21.0","","16.1","","102.0","1280.16","1953-07-15","Mayor","United_States","","Mayor","24420","-6","US-TX","Founded","Calgary_International_airport","Hokuto","Belle Plaine, Iowa","Guerrero","1956","venadense","Central_Time_Zone_(North_america)","The City of Cheese, Chairs & Children",""""""" Oklahoma Winery Grape Capitol """"""","http://www.buttevalleychamber.com/cityofdorris/","Rhododendron","2","41.25 -96.0"
"1.93E7","70.5408643657","1553992.8662016","228000.0","1.1799999475","392184.0","50350.0","61.0","52.4","","8.0","","56.83","0.34","2.02","10.0","0.26","0.0","91.0","63.0","","5.0","","55.0","50.5","","1.7","","4219.0","427.0","1948-06-15","U. S. Congre","United_States","","Mayor%E2%80%93council_government","64762","-6","US-Ca","Founded","Eureka, California","Ciudad Obregon","Goshen, Kentucky","Hubei","Demographics of Jelgava 2012","Cantonese","Pacific_Time_Zone","C Town","""""""Working To Be Your Community of Choice""""""","http://www.hayfieldmn.com/","Crinum_asiaticum","501","35.71083333333333 53.35388888888889"
"5.499E7","807.3","7102000.0","0.0","0.0","1082974.0","50071.0","77.0","45.0","","12.5","","7.85","7.83","42.0","6.75","0.0","0.0","94.4","55.0","","13.6","","67.0","22.7","","3.3","","1591.0","244.1448","1973-01-27","City Manager","United_States","","Municipal_council","48813","-5","US-MN","Founded","K?fu","Dhubri","Mutare","United_States","articles Relating to St. Petersburg and Pinellas County","Cantillaneros","Indian_Standard_Time","Pearl of the south","Where Life is Celebrated","http://www.ci.kentwood.mi.us/","Michelsa_comprea","952","47.76722222222222 -95.62527777777778"
"7303766.47114752","323.7466599378","3630000.0","0.0","0.0399999991","77077.0","6605.0","57.5","36.8","","","","9.53","0.74","40.79","0.6","0.0","0.0","93.0","52.0","","","","1.9","34.0","","","","633.0","324.0024","1905-08-07","Governing Body","argentina","","Council%E2%80%93manager_government","55049","-5","US-IN","Settled","Ville-Marie, Quebec","Higashimatsuyama","Easton, Miouri","Wisconsin","Religions in Gandhinagar","Kentite","alaska","T.J.","Par ta beaute forge demain","Mehrabpur http://www.mehrabpur.com apna Mehrabpur http://www.apnamehrabpur.com Govt.  T.M School http://tmschool.eu5.org MIIT http://miit.eu5.org Mehrabpur Times http://mehrabpurtimes.eu5.org","Satsuki_azalea","+91-5676","32.946666666666665 -97.14527777777778"
"3.91088204660736E7","1327.5736619323","4.63607871750144E7","0.0","0.200000003","5564635.0","22693.0","88.0","48.0","","","","271.7","0.63","712.8","0.2","0.3","0.07","88.0","54.0","","","","36.9","23.0","","","","2215.0","427.0","1912-01-01","CPC Secretary","United_States","","Mayor%E2%80%93council_government","78643","-6","US-aL","Incorporated_town","Mount Vernon","Mishima","Bristol, Connecticut","United_States","List of Schools in Masbate City","baracaldes, -sa","Iran_Standard_Time","The Gateway to Southern California","""""""Birthplace of Oliver Hardy""""""","http://www.cityofinglewood.org/","Wisteria","507","33.4875 35.55694444444445"
"3.81364E9","321.58448785","2.40868894261248E7","25899.88110336","0.0","89555.0","86388.0","72.1","50.0","","","","56.8","10.0","15.784","0.74","0.0","41.1","84.0","58.5","","","","40.0","12.0","","","","912.0","341.0","1838-02-22","City Manager","United_States","","City_commiion_government","52231","-8","US-MN","Founded","Eugene, Oregon , 1981-2010 normals","Oguni","Box Elder, South Dakota","United_States","Destinations from Waterloo","Milwaukeean","Central_Time_Zone_(North_america)","The City of the Seven Hills, The Heart of the Commonwealth, Wormtown, Woo-town, The Woo","""""""The world is quiet here""""""","http://adrianmo.com/cityofadrian","Camellia","507","41.315555555555555 -92.92555555555556"
"4500000.0","321.6","6474970.27584","106189.512523776","22.4599990845","1.4112536E7","2910.0","66.0","38.8","","","","1.11","1.8","3.8","2.84","20800.0","0.0","80.5","71.9","","","","51.0","65.0","","","","102.0","333.1464","1963-07-10","Mayor","argentina","","City_council","66949","-5","US-NE","Settled","Perth amboy","Otterburn Park","Enterprise, Utah","Texas","Kirkwood, Miouri","Edinburgher","Indian_Standard_Time","The Hat, The Gas City","""""""a nice place to live""""""","http://www.brantford.ca/","Lilium","859","40.605 -94.38833333333334"
"776996.4331008","400.5037690561","854696.07641088","0.0","5.7800002098","5139549.0","9303.0","69.0","31.3","","","","0.65","4.621","290.0","1.84","0.0","0.0","81.0","61.0","","","","22.3","42.0","","","","240.0","30.48","1998-03-21","Mayor","Madagascar","","1923_Municipal_Manager_Law","51548","0.1875","US-Ga","Vadodara_Municipal_Corporation","Vinh","Junagadh","Bandar Lengeh","United_States","Religions in Mathura","Polenses","Central_Time_Zone_(North_america)","The Vibrant City, The City of Discipline","""""""One of Ohio's Most Likable Communities""""""","http://www.cityofhanson.com","Prunus_mume","254","33.824444444444445 -88.54972222222223"
"2.183E9","360.2","2.2682E8","0.0","9.0200004578","3279833.0","302092.0","79.6","28.3","","","","2.25","1.7","41.5","44.9","0.0","0.0","76.0","59.0","","","","37.1","45.9","","","","4370.0","211.0","1960-11-10","Mayor","Iran","","Council%E2%80%93manager_government","413709","-6","IR","Municipal_corporation","Melbourne","R?dik?s","West Columbia, South Carolina","Baxter_County,_arkansas","articles Relating to Fort Wayne and allen County","","Eastern_Time_Zone","The Gardens","Cheese Capital of Michigan","Official website","Platycodon_grandiflorus","381","44.88777777777778 -87.87055555555555"
"1812991.6772352","561.1","4.49E7","0.0","0.8000000119","251900.0","4565.0","51.2","32.6","","","","3.76","5.7","8.5","4.4","0.0","0.0","86.0","63.7","","","","51.0","49.0","","","","361.0","360.0","1870-10-27","Mayor","India","","Council%E2%80%93manager_government","48823-48826","-5","PK","Founded","Dayton, Ohio , 1981-2010 normals","San Marino, California","Der abi Saeed","United_States","Religions in Jalgaon","","Mountain_Time_Zone","E-town or E'town","""""""Southern Gateway To The Black Hills""""""","http://www.capemaycity.com","azalea","320","27.883055555555554 -97.32055555555556"
"4.96E8","521.2","1.950261047083E7","730000.0","6.5999999046","3318486.0","1417.0","67.4","59.0","","","","10.08","26.0","6.09","13.4","0.05","0.09","75.3","51.6","","","","33.0","24.0","","","","883.0","204.0","1890-01-01","Mayor","Nepal","","Batticaloa_Municipal_Council","64724","?4","US-MS","Founded","adelaide","Tosa","Snyder, Texas","Michigan","articles Related to Bislig","","West_africa_Time","The Emerald City","Industria et ars","http://www.radford.va.us/","Kyushu azalea and Winged Tobacco","396","38.228611111111114 -85.61666666666666"
"9323957.1972096","510.9","1.26909417406464E7","1.28981407894732E7","0.2399999946","1212381.0","135.0","65.0","41.0","","","","3.65","0.36","112.7","3.75","0.7","0.0","82.0","60.0","","","","58.9","44.0","","","","420.0","85.0392","2006-12-10","Mayor","United_States","","List_of_cities_and_towns_in_Colorado","63019","-7","US-SC","Founded","Mukteshwar","acatepec","Charmahin","Netherlands","articles Related to Bacolod","","Mountain_Time_Zone","Saul?s miestas (The Sun City)","Small Town. Real Life.","http://www.brinkleyar.com","Dianthus","573","36.083333333333336 111.51666666666667"
"1657592.39061504","1162.4","1113694.88744448","517997.6220672","0.2700000107","179839.0","4561.0","54.9","43.0","","","","8.5","1.8","2.8","0.75","0.0","0.0","78.0","46.4","","","","42.0","37.4","","","","5538.0","221.0","1966-12-05","Mayor","Iran","","Mayor%E2%80%93council_government","51055","-7","IR","annexed","Luoyang","Daugai","Stanley, Wisconsin","Kentucky","Religions in Kochi","","Central_Time_Zone_(North_america)","Tuodong City, Yachi Fu, Yunnanfu","""""""Tradition With a Vision""""""","http://www.carocity.net/","Cherry_bloom","609","39.510555555555555 -96.07722222222222"
"3703682.99778048","331.14","2980000.0","1812991.6772352","0.0","155540.0","160.0","78.0","57.4","","","","0.8","1.0","368.9","8.86","0.0","0.0","89.9","73.0","","","","38.0","11.4","","","","768.0","425.0","1961-01-16","Mayor","India","","Mayor%E2%80%93council_government","84726","-5","ID","Founded","Puerto Princesa, Philippines","Makundapur","Hamilton, alabama","United_States","articles related to Mumbai","","Central_Time_Zone_(North_america)","Cookie Town, USa",""""""" Where The West Remains """"""","http://www.pierzmn.org/","Cherry_bloom","91 8192/08192","46.4425 -95.1361111111111"
