"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51"
"1709392.15282176","227.5300020291","1.21E7","181299.16772352","1.9299999475","365497.0","2779.0","59.0","42.0","43.4","10.9","","1.92","0.4","32.6","11.397","0.0","0.0","86.0","54.6","67.0","10.3","","31.0","32.8","15.9","1.8","","79.0","146.0","1866-04-23","Police commiioner","India","","Council%E2%80%93manager_government","84054","-6","PH","First settled","Kunming","aguni","Coal Hill, arkansas","Los angeles","Thanjavur Timeline","Baybayanons","Indian_Standard_Time","""""""The Friendly City""""""","""""""a Great Place To Live""""""","http://podgorica.me/","Nerium","606","30.65861111111111 104.06472222222222"
"6.57E8","369.5","543897.50317056","1838891.55833856","0.1299999952","4296250.0","38652.0","71.0","38.0","59.0","4.5","","3.5","3.404","0.1","12.22","0.0","0.0","91.0","63.0","71.4","4.4","","53.0","33.0","33.7","11.2","","945.0","231.0","1870-02-08","Federal riding","United_States","","Mayor%E2%80%93council_government","63068","0.1875","US-Ia","Founded","Hamilton,_Victoria","Okha Port","Childre, Texas","Marion_County,_Oregon","articles Related to Malolos","Firozpuriye ,firozporeans","Indian_Standard_Time","SPC, City of Seven Lakes","""""""Find Peace.  Find Mountain Brook.""""""","http://www.ci.bay-city.or.us/","Cosmos_(plant)","609","37.795833333333334 -96.99944444444445"
"1290000.0","108.3016554712","2926686.56467968","0.0","3.4900000095","477160.0","56683.0","69.6","28.5","45.0","1.0","","3.35","6.7","21.52","9.1","0.44","0.0","90.1","75.8","78.0","6.0","","34.2","44.2","31.9","5.9","","404.0","210.0072","1820-11-02","Prov. riding","United_States","","Municipality","142034","1","US-CO","Founded","Indore","Kachhauna Patseni","Walnut Ridge, arkansas","Curuz%C3%Ba_Cuati%C3%a1_Department","Religions in Pratapgarh","Matarians","UTC -3","City of Champions, The 'Burgh","""""""a Place To Call Home""""""","http://www.ImperialBeachCa.gov","Hayachine-Usuyukisou","701","38.3675 -95.12638888888888"
"8.0E7","97.5294052478","2600000.0","0.0","3.7400000095","1514188.0","40644.0","50.0","50.2","46.0","8.0","","2.41","7.1","20.8","0.94","0.0","0.0","83.6","54.2","77.4","11.1","","51.0","22.0","24.1","5.8","","10.0","85.0392","1867-03-16","Mayor","United_States","","Mayor%E2%80%93council_government","3630xx","-5","RS-KM","Founded","Nakhon Sawan","Damnagar","City of Cypre","Ohio","Capital of the United States of america","Ghazipuri","Nepal_Time","The Golden Buckle on the Cotton Belt","""""""From Stagecoach Station to 21st Century""""""","http://farrwestcity.net/","Rose","56","42.647222222222226 -85.28694444444444"
"1.45039334178816E7","829.4","2070000.0","30000.0","16.0599994659","5422200.0","35386.0","55.0","36.9","45.0","12.0","","5.8","2.5","1.29","2.4","0.0","0.05","82.9","45.2","57.7","21.3","","33.8","31.0","26.9","18.6","","591.0","137.0","1886-04-19","Mayor","United_States","","City_commiion_government","35565","-5","US-MN","Settled","Canberra","Cauayan City","City of Wabash","Northwest_arctic_Borough,_alaska","articles Related to Gaborone","Neolojano, -a","Eastern_Time_Zone","Cavite's Gateway to the Metropolis","""""""Now and always - a Fine City, a Great Community""""""","http://www.ahwazcity.com/","Erythronium_japonicum","803","32.9575 -95.29"
"1.45557331800883E7","63.6","1113694.88744448","0.0","0.9499999881","916829.0","6584.0","58.0","48.0","42.2","8.8","","4.97","63.35","130.57","0.59","0.0","0.0","85.0","67.6","65.2","13.9","","60.6","45.5","20.8","7.2","","961.0","496.0","1990-12-01","Mayor","United_States","","Mayor%E2%80%93council_government","55722","-5","MX","Founded","Daugavpils","Bela Pratapgarh","Hillsboro, Iowa","Oklahoma","Religions in Thane","Defeo","Central_Time_Zone_(North_america)","Forest City","Legi patrum fidelis","http://www.city.cleveland.oh.us/","azalea","843","47.530277777777776 -95.25861111111111"
"2.13415020291686E7","125.2","6941168.13570048","100000.0","1.0299999714","3289000.0","20065.0","72.0","32.6","40.2","0.0","","2.95","0.7","9.92","0.84","0.0","0.2","87.0","63.0","84.0","12.6","","48.3","20.0","31.0","7.2","","804.0","305.0","1887-09-01","Mayor","United_States","","Council%E2%80%93manager_government","72104-72105","?5","US-MN","Settled","Hiroo","Bhulepur","Bridgeport, Texas","United_States","articles related to Mexico City","Mirian, Mirish","Central_Time_Zone_(North_america)","Crystal Clear town","a Pleasant Place to Live","http://www.arnoldmo.org","Tulip","731","45.93944444444445 -102.16"
"8800000.0","14.2","1.53663994586234E8","129499.4055168","0.200000003","5583064.0","976.0","64.6","52.0","","16.0","","6.47","8.011","10.2","22.0","0.0","0.0","89.0","39.0","","10.9","","42.0","52.5","","6.1","","876.0","600.0","1910-04-03","City council","China","","Council%E2%80%93manager_government","2000","-6","US-aR","Municipal_corporation","Nashville , 1981-2010 normals","Ixtlahuacan de los Membrillos","City of San Jose","Monroe_County,_Tenneee","Religions in Bareilly","Tacoman","Iran_Standard_Time","????????????","Do Right","http://www.ci.rolling-hills-estates.ca.us/","Iris_(plant)","701","33.62583333333333 -83.61083333333333"
"7070667.54121728","703.6325737278","4221680.61984768","50000.0","0.5","165252.0","1000.0","73.8","38.0","","6.2","","11.01","8.0","1.55","4.9","0.0","0.0","81.0","65.0","","5.0","","60.8","32.2","","8.2","","2057.0","456.8952","1907-04-29","Governing body","Lebanon","","Mayor%E2%80%93council_government","37854","-4","US-Ca","Municipal_corporation","Sa da Bandeira","Horsham","Bandar Siraf","Clayton_County,_Iowa","articles Related to Isabela, Basilan","Liberiano","Iran_Standard_Time","Harbor","""""""always in Season""""""","http://www.cityofbg.org/","Gentiana_scabra","507","40.12361111111111 -82.92138888888888"
"4580000.0","77.5","5956972.6537728","2.069E7","0.0500000007","2824724.0","3234100.0","73.0","60.7","","5.1","","0.6","0.31","1.2","10.6","0.1","0.0","88.0","57.0","","8.0","","45.4","70.6","","7.1","","1549.0","661.1112","1848-10-26","Mayor","United_States","","Limerick_City_Council","30319","-4","CN-41","Founded","akita City","Bungo-?no","Shelbyville, Kentucky","Hoseo","articles Related to Samal, Davao del Norte","gernikarra","Pacific_Time_Zone","The Sunshine City","IaaK","http://www.carlislear.org/","Chrysanthemum","913","42.972364 -95.496923"
"3884982.165504","1107.1","5179976.220672","100000.0","5.0","17909.0","250.0","52.0","40.0","","16.0","","80.78","3.1","2.33","2.77","0.1","0.0","74.0","57.5","","11.0","","51.5","23.0","","0.0","","240.0","307.848","1885-09-22","Mayor","India","","Council%E2%80%93manager_government","50031","-6","US-Ca","Incorporated","Dumaguete City","Tamura","Cottonwood, Texas","United_States","articles Relating to Minneapolis and Hennepin County","Jerusalemite","Indian_Standard_Time","Gold City","City of Beautiful Homes","http://www.porec.hr","Hemerocallidoideae","8475","32.47 -98.67666666666666"
"8373431.56071628","393.5153199865","1530000.0","3600083.47336704","36.9199981689","866354.0","4728.0","55.9","41.0","","4.9","","2.82","6.081","33.0","6.8","0.03","0.0","90.0","73.0","","13.0","","55.0","34.0","","5.0","","1168.0","190.0","1954-04-07","Mayor","South_Korea","","Mayor%E2%80%93council_government","47336","-5","US-Ga","Incorporation","Portland,_Victoria","Maniyar","admire, Kansas","North_Dakota","articles Related to Cauayan, Isabela","bermeotar","Central_Time_Zone_(North_america)","""""""Ice Cream Capital Of The World""""""","Headwaters of the Okefenokee","www.smederevo.org.rs","Cosmos","530","34.923611111111114 48.342777777777776"
"6400000.0","830.0","2823087.04026624","258998.8110336","17.75","1117000.0","1547.0","68.5","45.8","","6.0","","2.8","6.34","0.65","15.07","0.4","2.07","92.0","59.6","","11.0","","49.0","37.9","","1.0","","157.0","75.0","1959-11-12","State Senator","United_States","","Council%E2%80%93manager_government","4901","?4","US-MN","Founded","Cambridge NIaB, elevation 26m,1971-2000","Chhatari","???","17","The Middle kingdom: a survey of the ... Chinese empire and its inhabitants ...","Monroeian","Japan_Standard_Time","Model Bahia City","""""""Boulevard Of Rose's""""""","http://www.cityofrockledge.org","Rose","270","42.23305555555555 -96.22444444444444"
"1.855E8","1711.0503257967","7.1818E8","103599.52441344","0.0","128361.0","1417.0","90.0","33.0","","8.8","","0.78","1.34","10.83","4.84","0.0","0.7","80.0","67.0","","14.4","","45.0","18.0","","3.3","","541.0","1428.0","1861-07-11","Mayor","Canada","","Council%E2%80%93manager_government","01013, 01020, 01021","8","IR","Founded","Perth","La Carlota","Incheh Borun","United_States","articles Related to Oroquieta","Escalantino","Central_Time_Zone_(North_america)","Home of the Claics","We Care","http://www.belleville.mi.us/cob/bhome.htm","Lilium_longiflorum","+54 3488","41.47638888888889 -81.55166666666666"
"3650000.0","220.7732142546","5750000.0","258998.8110336","20.8700008392","385511.0","1233000.0","84.0","45.8","","11.8","","25.6","3.6","111.8","1.5","0.0","0.29","73.0","66.4","","0.4","","44.7","33.0","","2.0","","958.0","369.0","1974-04-01","U. S. Congre","India","","Council%E2%80%93manager_government","66772","-6","US-aL","Incorporated","Mitchell, Oregon","Gatineau","Pearroya-Pueblonuevo, Spain","12","articles and topics related to Oxford","Loiner/Leodensian","Pacific_Time_Zone","The Friendly City","""""""City of the arts""""""","http://www.qqhr.gov.cn/","Cherry_bloom","931","37.16777777777778 -95.10944444444445"
"2.742E8","442.897786064","1.7747E8","100000.0","4.3899998665","731730.0","164.0","83.0","40.0","","20.0","","78.97","0.75","3201.0","14.72","0.34","18.69","91.3","54.0","","1.0","","48.0","75.0","","6.0","","144.0","351.1296","1856-02-16","MPPs","Iran","","Prefecture-level_city","58006","0.145833333333333","US-aR","Municipal_corporation","Dongying","Eastside of Binghamton","City of New albany, Indiana","Stanislaus_County,_California","articles Related to Caloocan","Sanjuanero/a","Indian_Standard_Time","""""""auld Reekie"""", """"Edina"""", """"athens of the North""""""","""""""The Way Rural america Is Suppose to Be""""""","http://arvada.org/","Rhododendron","605","27.583333333333332 85.25"
"1035995.2441344","557.7245680146","9480000.0","0.0","0.4099999964","3312165.0","2182.0","79.0","44.0","","10.0","","6.47","1.96","101.29","4.89","0.0","0.0","91.9","72.0","","2.8","","34.0","26.8","","5.0","","430.0","265.0","1998-01-01","CPC Party Secretary","United_States","","Mayor%E2%80%93council_government","65734","-4","Ca-NS","Settled","Makurazaki","Tottori","Daxinkali","Georgia_(U.S._state)","amsterdam","s?tm?rean, s?tm?reanc?","Central_Time_Zone_(North_america)","The Peony City (??)","""""""The International City""""""","www.ningbo.gov.cn","Wisteria_floribunda","859","16.815833333333334 100.26361111111112"
"2.603E7","958.4213881499","2400000.0","200000.0","1.0900000334","380821.0","34452.0","73.0","56.0","","5.87","","6.32","0.19","3.83","0.2","0.0","0.0","84.0","54.0","","7.8","","34.0","60.0","","16.8","","1142.0","302.9712","1935-09-03","Mayor","Lebanon","","Council%E2%80%93manager_government","42404","-5","US-aK","Established","Raipur City","Suqian","Water Valley, Kentucky","Palo_alto_County,_Iowa","Destinations from St. Thomas","Mexiqueo","Central_European_Time","Billin's","Written in the two official languages.","http://www.brunswickga.org/","Common gardenia","641","20.65 -102.8"
"1.6408E8","458.3","1.0359952441344E7","181299.16772352","0.2199999988","1021000.0","9854.0","72.0","34.9","","12.5","","2.12","13.343","250.73","2.23","0.13","3.39","82.2","71.0","","17.0","","86.7","27.0","","1.9","","784.0","491.9472","2002-12-01","Mayor","United_States","","Sherbrooke_City_Council","51011","0.1875","Na","Settled","Dezful","Kharimala Khagrabari","???","Mont%C3%a9r%C3%a9gie","The middle kingdom: a survey of the geography, government, education, social life, arts, religion, etc. of the Chinese empire and its inhabitants, Volume 2","formoseo","Time_in_argentina","Da Pearl","""""""Where Fun Happens""""""","www.cityofcauayan.gov.ph","Rhododendron","701","32.151944444444446 50.685833333333335"
"5361275.38839552","96.3324885563","2.25328965599232E7","0.0","2.3800001144","3352076.0","7108.0","72.0","47.3","","7.7","","4.8","1.45","2.85","1.26","0.6","0.0","68.0","54.0","","6.4","","64.0","33.7","","11.4","","1532.0","616.9152","1900-02-25","City Manager","India","","Mayor%E2%80%93council_government","208009","-4","US-Ca","Incorporated","Palm Springs Int'l airport","Maswasi","Babaheydar","Colorado","Destinations from Comilla","Pichileminian - pichilemino","Central_Time_Zone_(North_america)","The Mountain City, a-Town, Toon Town","Canada's Irish Capital","http://www.lasa.gov.cn/","Prunus jamasakura","(+91) 8392","35.755833333333335 -84.13111111111111"
"3290000.0","358.8","5.78888242541199E7","0.0","0.0","66308.0","8127.0","79.0","30.0","","6.0","","2.6","29.9","16.78","0.13","0.03","0.0","90.7","57.0","","4.8","","57.0","42.0","","4.2","","1526.0","313.944","1571-01-16","Mayor","United_States","","Council%E2%80%93manager_government","97327","-7","US-MN","Constituted","Minot, ND","Roland Michener School","Renaico","United_States","articles Related to Chicago","Kuchingite","Eastern_European_Time","Xumpango","""""""a Place to Visit, to Live and to Call Home""""""","http://www.canoas.rs.gov.br/","Lilium_longiflorum","541","38.41555555555556 -95.85861111111112"
"3.03E7","453.7086465032","5983000.0","4661978.5986048","0.0","1126262.0","19838.0","62.0","48.8","","10.0","","15.57","0.23","29.4","13.486","0.0","0.0","91.8","66.8","","14.0","","20.7","44.8","","22.0","","879.0","221.0","1999-01-06","Prov. riding","India","","Council%E2%80%93manager_government","51034","-5","US-MN","Municipal_corporation","alliance, Nebraska","Portneuf","Krasnoarmiysk","United_States","Religion in Niz?m?b?d","Ootmarsumers","Pacific_Time_Zone","Wagan","""""""Proud Past, Bright Future""""""","http://www.houstonmiouri.org","Cherry_bloom","770","47.14083333333333 -100.28055555555555"
"3444684.18674688","2462.482346752","3.815E7","7769.964331008","11.0699996948","392562.0","1547.0","68.1","40.0","","13.0","","2.07","1.963","10.8","2.5","0.0","0.0","92.0","60.0","","14.0","","40.1","29.4","","2.3","","1710.0","439.0","1850-03-05","MPs","United_States","","Mayor%E2%80%93council_government","65582","-9","US-Ca","aPC","Guaymas","Palayamkottai","Escuzar, Spain","Houston_County,_Georgia","Historical_capitals_of_China","Manileo","Indian_Standard_Time","The Mineral Water City of Texas","Little City With a Big Heart","http://www.riveroakstx.com/","Rosa_rugosa","937","42.18416666666667 -94.6925"
"3.98858168991744E7","366.8","1.186E7","0.0","0.0","606282.0","207.0","71.0","73.0","","","","0.57","21.1","17.43","1.78","0.0","1.24","88.6","71.0","","","","54.0","12.0","","","","1089.0","541.02","2000-03-01","Mayor","United_States","","Council%E2%80%93manager_government","817000","-4","HR","Incorporated","Hill City, South Dakota","Mathigiri","Fayetteville, Texas","Banswara_district","North_Malabar","correntino/a","Central_Time_Zone_(North_america)","""""""Liberty City's Ugly Sister""""""","""""""City Of Expanding, Horizons""""""","http://www.takomaparkmd.gov/","Hydrangea","509","34.7825 48.118611111111115"
"1.862E9","405.9","400000.0","699296.78979072","78.4199981689","701489.0","24168.0","75.9","49.4","","","","7.0","7.95","17.6","3.6","0.0","0.01","91.0","60.0","","","","47.0","36.0","","","","505.0","235.0","1948-09-20","Mayor","United_States","","Council%E2%80%93manager_government","77360","-5","US-MN","Municipal_corporation","Farmington, New Mexico","Str??eni","Rockport, arkansas","United_States","Religions in asansol","Davidian","Central_Time_Zone_(North_america)","'''Second Fruit Basket of the Philippines","""""""Keep It Green""""""","http://www.miamigardens-fl.gov/","azalea","641","33.588055555555556 -83.4725"
"9357627.04264396","675.9876591761","3082085.85129984","223000.0","0.7099999785","150355.0","2010.0","55.0","31.8","","","","5.13","11.99","8.3","1.89","0.34","0.2","80.5","51.0","","","","57.8","27.4","","","","558.0","196.9008","1857-01-02","Mayor","India","","Council%E2%80%93manager_government","209 2xx","-7","US-KS","Municipal_corporation","albury","Salakati","Boiling Spring Lakes, North Carolina","Guangxi","Village Talati","Bharuchi","Iran_Standard_Time","City of Daffodils, Capital of Qome (Komesh)","Carpent tua poma nepotes","http://www.cityofbrewton.org/","cosmos","812","38.81055555555555 -91.12805555555556"
"3.15978549460992E7","164.1","1.00491538681036E8","570000.0","0.0","489511.0","3531.0","64.0","27.5","","","","16.65","0.27","1280.0","306.5","1.1","0.0","84.0","54.7","","","","43.7","21.4","","","","830.0","69.0","???????""","Mayor","albania","","Mayor%E2%80%93council_government","57438","-4","US-MN","Established","Mott, North Dakota","Dagshai","Richfield, Minnesota","Knox_County,_Indiana","Places in Louisville Metro","San Josean","Japan_Standard_Time","""""""Rose City""""; """"Stumptown""""; """"PDX""""; see Nicknames of Portland, Oregon for a complete list.""","Where Florida Begins","http://www.cityofaltus.org/","Rhododendron","208","44.42944444444444 -93.20194444444445"
"8028963.1420416","1284.1","9867854.70038016","284898.69213696","0.3199999928","255452.0","303.0","8.5","55.7","","","","184.7","0.56","9.6","0.62","0.0","0.01","93.0","68.5","","","","39.3","32.0","","","","200.0","141.1224","1717-07-16","Interim City Manager","United_States","","Mayor%E2%80%93council_government","75164","-5","US-MO","Founded","Coquimatlan","Wuxi","City of Norco","Sonoma_County,_California","articles Related to Tayabas, Quezon","Curacautinense","Central_Time_Zone_(North_america)","Cowtown, The air Capital Of The World, Doo Dah","""""""Home of the World's Largest Porch Swing""""""","http://www.vodnjan.hr","Nymphaea","641","30.18111111111111 56.801944444444445"
"1.022E9","288.5341430788","930000.0","0.0","2.8800001144","54362.0","11224.0","58.0","44.0","","","","142.2","13.1","1.01","16.31","0.08","0.0","89.3","70.1","","","","59.0","25.0","","","","1007.0","202.0","1974-04-04","Mayor","Pakistan","","Council%E2%80%93manager_government","74873","-5","US-MN","Plat","Tagbilaran City, Bohol, Philippines","ami","Pano aqil","Japan","Beaches of New Jersey","","Central_Time_Zone_(North_america)","The City Beautiful, The Gables","""""""Discover The Opportunities """"""","http://www.mpbp.gov.my","Satsuki_azalea","406","41.14416666666666 -111.93"
"1.111E7","499.0","1191394.53075456","25899.88110336","3.1099998951","41798.0","189929.0","85.0","47.0","","","","2.54","3.56","0.96","0.47","0.0","0.02","95.3","55.0","","","","49.7","30.7","","","","1079.0","140.0","1856-04-18","Mayor","australia","","Mayor%E2%80%93council_government","48185-48186","-5","Ca-QC","Incorporated","Bullhead City, arizona","Thamaraikulam","???????","San_Jer%C3%B3nimo_Department","Neighbouring towns and villages.","","Time_in_argentina","Saraswatpur, Sinhpur, Chhote Kashi","""""""a City On The Right Track""""""","www.erfurt.de/ef/en","Chrysanthemum","760","47.81444444444445 -96.00222222222222"
"2.80986E10","511.2","1553992.8662016","0.0","0.2399999946","477160.0","159.0","65.0","45.0","","","","56.5","5.7","1192.0","7.733","0.0","1.58","68.0","63.0","","","","76.0","42.0","","","","365.0","409.0","2001-04-01","Federal riding","Canada","","Mayor%E2%80%93council_government","432100","-5","JP","Settled","Jinan","Saint-Gabriel","Hoquiam, Washington","Marinette_County,_Wisconsin","Religions in Khandwa","","Central_Time_Zone_(North_america)","""""""The Yerba Tea City""""""","""""""Serving the Community""""""","http://www.springville.org","Cherry_bloom","870","37.625288 -122.425266"
"3211585.25681664","377.0","2800000.0","0.0","0.5799999833","162231.0","415.0","57.7","43.0","","","","0.85","2.5","34.1","2.0","0.0","0.21","91.0","71.2","","","","64.0","47.7","","","","469.0","26.0","1855-04-27","City Manager","United_States","","City_commiion_government","31766, 39866","-6","ID","Established","Braga","?kuwa","Ore City, Texas","Heredia","Village Talati","","Eastern_Time_Zone","The Witch City",""""""" a Proud and Progreive Community """"""","http://www.atotonilco.gob.mx","Paeonia_suffruticosa","1744","47.648234 -121.90863"
"1.21470442374758E7","1298.8476613368","910000.0","0.0","12.8299999237","4296250.0","1127.0","67.0","46.0","","","","24.14","1.0","12.22","22.2","0.0","0.0","82.8","49.6","","","","36.5","11.9","","","","5292.0","352.0","1939-10-12","Mayor","United_States","","Mayor%E2%80%93council_government","84780","-5","US-MI","Incorporation Village","Brisbane","Coelemu","atlantic, Iowa","Haskell_County,_Texas","Places in Louisville Metro","","Central_Time_Zone_(North_america)","La Sultana del avila (The avila's Sultana)","Make yourself at home!","http://www.centralcitykytourism.com/","Citrus_unshiu","414","42.223333333333336 -121.7775"
