"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51"
"1.2888E10","900.6218950161","1.72E7","0.0","11.4300003052","129709.0","6354.0","61.0","46.0","67.0","11.1","","4.7","0.57","34.9","0.46","0.0","0.0","79.9","53.2","68.8","2.0","","30.0","20.8","11.1","0.9","","1125.0","252.0","1823-11-20","Mayor","United_States","","Mayor%E2%80%93council_government","30814","-6","MX-GRO","Incorporated","Winter Haven, Florida","Natham","The City of Rockmart","alabama","Capital_of_the_Philippines","Salmantino","Central_Time_Zone_(North_america)","The Yellow City","Cuatro Veces Heroica","http://www.roswell-nm.gov/","Camellia","+42/042","65.70194444444445 -156.38722222222222"
"1500000.0","232.8968220328","3.2916E8","0.0","41.3499984741","3269814.0","2689.0","65.0","41.0","41.0","9.0","","6.32","2.46","2.02","37.3","0.0","0.44","78.6","55.2","82.0","11.1","","47.0","14.1","22.0","2.2","","203.0","186.0","1983-12-06","Prov. riding","United_States","","Faulkner_act_(Mayor-Council)","323700","-5","US-ND","Founded","auburn, California","Rolling Hills, California","City of Ormoc","Idaho","Religions in Etah","5000","Indian_Standard_Time","Johnson I.N","""""""Vale Of Paradise""""""","http://www.eloyaz.org","Gardenia_jasminoides","510","41.72472222222222 -97.12305555555555"
"1680000.0","4003.1071797681","5100000.0","776996.4331008","0.25","74801.0","6868.0","62.5","47.0","39.0","11.4","","2.8","4.12","38.82","2.1","0.05","0.0","89.3","70.4","63.0","16.6","","46.0","32.0","24.7","0.4","","20.0","403.86","1995-12-31","Treasurer","United_States","","List_of_cities_and_towns_in_Colorado","73077","0.229166666666667","US-Ca","Start","Zaoyang","Meadowlakes","Crockett, Texas","United_States","Religions in Panna","Whittierite","Eastern_Time_Zone","Little City on the Falls","""""""Croroads Of The Nation""""""","http://cubacity.org","adonis ramosa","912","43.111111111111114 -94.68194444444444"
"2.80236713538355E7","326.7968669903","6733969.0868736","0.0","0.9700000286","425417.0","462.0","71.1","48.0","74.9","9.7","","10.46","22.353","8815.0","14.2","5.3","0.0","91.5","63.0","59.7","14.7","","61.0","40.0","33.0","3.4","","1148.0","217.0","2006-01-01","City Mayor","United_States","","Mayor%E2%80%93council_government","38930, 38935","-5","US-KS","Incorporation","Cartago","Panchet","Cedar Park, Texas","Jones_County,_Iowa","Surrounding areas of Miami Beach","Brunswickian","alaska_Time_Zone","P-Town, PK","age Quod agis","http://www.hamilton-city.org/","Lilium_auratum","475","46.525 -98.89805555555556"
"8028963.1420416","351.8935072956","2.53559836001894E7","25899.88110336","0.0","862477.0","5360.0","56.5","37.6","43.3","0.7","","2.9","4.6","14.0","2.9","0.52","0.0","75.9","75.0","79.0","5.7","","30.0","11.4","16.3","9.0","","932.0","729.0816","2006-01-01","Mayor","United_States","","Council%E2%80%93manager_government","50135","-8","US-MN","Granted city rights","Burao","Whangarei","St. Marys, Ohio","Kansas","City of Swartz Creek","acapulqueo","Eastern_Time_Zone","Gateway to the Napa Valley","aspire; achieve; advance","http://www.tuliatexas.org","Magnolia_kobus","731","24.75 85.01"
"1.40040657125867E7","157.0","4350000.0","0.0","2.8199999332","5422200.0","10923.0","83.0","36.1","53.0","11.2","","12.43","18.2","76.0","1.14","0.0","0.2","91.0","82.8","71.0","5.8","","42.3","36.0","29.2","12.9","","1033.0","395.0208","1853-04-04","City Manager","United_States","","Republicanism","97830","-5","aE","Granted city rights","Omu","Todaraisingh","Lake Wales, Florida","Spain","articles Relating to Omaha and Douglas County","Nicosian","Central_Time_Zone_(North_america)","'The Bu'","Where culture and fun collide","http://www.parkcity.org/","azalea and scarlet sage","530","34.30861111111111 -90.85416666666667"
"7640000.0","700.1576543009","4700000.0","3370000.0","0.0700000003","5564635.0","1734.0","59.7","55.4","37.0","7.1","","556.64","3.4","5.13","0.51","0.0","0.027","87.7","62.0","67.7","13.3","","33.2","28.5","3.8","9.8","","207.0","192.0","1890-05-28","CPC Secretary","United_States","","Mayor%E2%80%93council_government","64624","2","US-MN","Settled","San Rafael, California","Kitsuki","City of Legazpi","United_States","articles Relating to York, Pennsylvania","Ituzainguea/o","Central_Time_Zone_(North_america)","Corn Capital of the Philippines","""""""Home of the 39th President of the United States""""""","http://www.orientiowa.com/","Camellia","595","35.062892 -86.898131"
"6.193E7","68.0","466197.85986048","7.23E7","0.7400000095","181227.0","17900.0","55.5","52.0","","9.0","","7.84","0.97","640.0","1.51","0.05","0.0","97.4","66.5","","12.1","","40.4","14.0","","12.1","","1345.0","304.0","1931-05-06","Mayor","United_States","","Council%E2%80%93manager_government","73018, 73023","-6","US-MO","Settled","Hibbing, Minnesota","Rangia","Revere, Minnesota","Miouri","Religions in agra","Marikenyo/Marikeo","Central_Time_Zone_(North_america)","The Crab Port","""""""What you need when you need it""""""","http://www.ci.cannon-beach.or.us/","azalea","208","30.381666666666668 -88.64416666666666"
"4.382E7","293.1","6733969.0868736","300000.0","0.4300000072","34367.0","71.0","63.0","60.7","","10.6","","3.6","0.46","63.3","4.8","0.0","0.0","79.3","80.3","","1.4","","47.0","22.5","","2.9","","0.0","453.0","1887-01-01","Council President","United_States","","Walsh_act","50666","-4","Ua","Municipal_corporation","Buffalo","Chhapar","Kordkuy","Sonora","Destinations from Pomona","Hyderabadi","Central_Time_Zone_(North_america)","""""""Croroads of the Great South"""",""","One Community Open to all","http://www.wdm-ia.com","Chrysanthemum","203","44.565555555555555 -92.53472222222223"
"569797.38427392","1481.7","3107985.7324032","39000.0","2.2200000286","107702.0","4000.0","98.6","46.0","","9.0","","11.37","2.1","1.99","4.14","0.0","0.0","86.1","56.0","","13.3","","42.0","50.9","","10.8","","846.0","235.9152","1962-09-21","Mayor","United_States","","Longueuil_City_Council","96127, 96130","-6","JP","Incorporated","Morwell","asagiri","Melo","United_States","articles Related to Las Pias","Zadrani","Pacific_Time_Zone","""The Ramp Capital of the World,""""""","""""""a Great Place to Live and Retire """"""","http://www.city.choshi.chiba.jp/","Salvia","409","43.346111111111114 -114.7911111111111"
"8.0E7","123.977403108","7.20016694673408E7","0.0","3.2599999905","205566.0","14390.0","60.0","35.2","","5.0","","3.16","0.69","1.4","9.4","0.0","6.9","73.0","58.0","","9.7","","48.7","21.7","","6.6","","479.0","460.8576","2002-01-01","Mayor","Sri_Lanka","","Mayor%E2%80%93council_government","601201","-5","DZ","Chartered","abashiri","Kuching","Blairstown, Miouri","Oregon","articles Related to Dipolog","Benacazoneros","Indian_Standard_Time","Bra City","Honor the Past, Plan for the Future","http://www.ezhou.gov.cn/","Habenaria_radiata","417","48.31055555555555 -97.71055555555556"
"6060572.17818624","1148.1905990735","6760000.0","0.0","1.2699999809","600411.0","10592.0","65.0","45.0","","4.73","","0.7","1.0","1.22","0.7","0.0","0.03","96.2","59.6","","8.3","","35.1","32.0","","1.9","","758.0","15.24","1996-06-12","City Clerk","India","","Municipality","35772","-8","BJ","Settled","Urmia","Handiaya","Henderson, Minnesota","United_States","articles Related to Bayugan","San Pablense / San Pableo","Iran_Standard_Time","""""""Home of the Caverns of Sonora""""""","""""""a Vibrant, Progreive Community""""""","http://www.nelsonville.net/","Tulip","979","43.2 -88.71666666666667"
"2360000.0","261.0822796064","8000000.0","1.23542432863027E7","0.5899999738","7749334.0","901.0","72.8","46.5","","5.9","","4.6","0.76","43.003","0.53","3.37","0.0","72.0","48.6","","0.4","","51.2","18.0","","2.2","","374.0","147.0","1991-12-20","City Council","United_States","","Faulkner_act","90711-90716, 90805","-6","IR","Incorporated","Jeju City, South Korea","Bada Malhera","Crosbyton, Texas","Dubuque_County,_Iowa","List_of_capitals_of_Burma","Reginan","Central_Time_Zone_(North_america)","Golden Bell City","The Sunset Capital of Florida","http://www.tabuk.gov.ph","Cosmos_(plant)","641","46.55833333333333 -120.49055555555556"
"650000.0","594.7","1.0437652084654E7","25899.88110336","0.0","46354.0","3040.0","85.0","34.2","","6.0","","12.41","0.4","0.98","0.29","0.1","2.1","85.1","59.8","","13.2","","84.0","36.4","","9.7","","4265.0","6.0","1885-11-15","Mayor","United_States","","Council%E2%80%93manager_government","80000","-5","US-MS","Incorporated","Chichibu","Bilandapur","City of La Junta, Colorado","United_States","Religions in Shamli","yerbabuenense","Eastern_Time_Zone","The Premier Gateway to the Philippines, The Travel City","The Center of it all on the Olympic Peninsula","http://www.kirbytx.org/","Sasayuri","2584","43.615 -93.52833333333334"
"8.644E9","1128.3","2590000.0","0.0","0.0799999982","545616.0","59530.0","58.0","32.5","","16.0","","1.58","1.0","27.32","1.99","0.1","0.0","91.4","70.0","","12.7","","67.0","20.9","","20.5","","5085.0","316.992","1925-11-28","Mayor","India","","Council%E2%80%93manager_government","79045","-7","TH","Settled","Matsumoto, Japan","Hamatonbetsu","???","Bushehr_Province","Beaches of New Jersey","Jarotes","Eastern_Time_Zone","The Tallest Town in Oregon","""""""You'll Like Milbank""""""","http://brookhavenms.com/wp","Cherry_bloom","701","44.82 -119.42083333333333"
"520000.0","291.4","3366984.5434368","0.0","42.7099990845","48104.0","18114.0","77.5","38.0","","7.0","","9.5","0.93","3.9","12.7","2.433","0.1","85.0","50.8","","16.2","","34.8","5.0","","17.0","","1102.0","248.0","1855-04-17","Mayor","United_States","","Mayor%E2%80%93council_government","52074","0.145833333333333","US-SC","Founded","Hamada","Ugo","auburn","Central_District_(Kohgiluyeh_County)","articles Relating to Chula Vista and San Diego County","Las Piero","Central_Time_Zone_(North_america)","The Garden Suburb","Where the Past Meets the Future","http://www.bnpp.in/","Lilium_japonicum","961","37.493611111111115 -94.27222222222223"
"3.173E7","6341.0","3650000.0","310798.57324032","0.0099999998","4285832.0","230.0","62.0","23.2","","2.4","","12.43","7.5","0.5","1.01","0.0","0.28","87.0","71.0","","19.7","","46.0","37.0","","15.0","","764.0","87.0","1888-04-18","Mayor","Iran","","Mayor%E2%80%93council_government","97018","-5","Ca-QC","Municipal_corporation","Saltillo","Khavda","Blue Island, Illinois","Fuzhou","Naypyidaw Weather Normals","alamedan","Central_Time_Zone_(North_america)","The heart of York County","""""""It Just Feels Good""""""","http://www.saintjohn.ca/","Sunflower","502","21.466666666666665 109.1"
"6450000.0","55.5987108301","1.2E7","2000000.0","0.0","2903685.0","552804.0","83.0","32.2","","6.5","","2.07","5.7","836.0","1.29","1.04","0.0","78.8","64.0","","2.0","","38.6","25.0","","1.2","","794.0","162.0","1969-10-10","Councillor","India","","Council%E2%80%93manager_government","581205","-5","US-MO","Settled","Benxi","Kurobe","Soltanabad","atkinson_County,_Georgia","articles related to Catlettsburg","Pamphilien","Central_Time_Zone_(North_america)","Kota Pelajar (Student's City) Kota Budaya (Cultural City) or Kota Gudeg (Gudeg City)","""""""Community you know, place to grow""""""","http://www.tarlaccity.gov.ph/","black lily","606","41.9975 -91.14"
"3.768E7","202.8966843141","1735292.03392512","258998.8110336","8.3599996567","374536.0","30413.0","73.0","38.0","","10.6","","44.81","0.04","196.2","18.97","0.0","0.0","84.0","52.0","","13.0","","31.0","55.0","","2.2","","2467.0","2156.0","2000-03-15","Mayor","United_States","","Council%E2%80%93manager_government","38400","-5","US-MO","Incorporated_town","Whittier, alaska","Belleterre","Corinne, Utah","United_States","Destinations from Victoria","bellavistense","Indian_Standard_Time","The Only Divided City in the Philippines","Small town with a BIG town Heart","http://www.hallockmn.org/","Chrysanthemum","530","33.715833333333336 -85.14722222222223"
"1.634E7","607.8","4584278.95529472","258998.8110336","11.8500003815","699757.0","205764.0","57.4","54.0","","5.1","","6.7","7.0","3.91","3.24","2.38","0.1","94.1","53.1","","15.5","","73.7","26.0","","7.0","","6200.0","260.0","1886-11-19","Manager","United_States","","Mayor%E2%80%93council_government","31000","&minus;6","IR","113","Lubbock, Texas","awashimaura","Millerville, Minnesota","Osage_County,_Miouri","Religions in Hamirpur","Obidense","Indian_Standard_Time","""""""Little Chicago"""" """"Nerk""""""",""""""" Proud Of Our Past Confident In Our Future """"""","no website","azalea","325","40.986666666666665 -111.89916666666667"
"1.485E9","209.0","2.47E7","0.0","0.0","5878939.0","9355.0","74.5","49.3","","2.8","","5.821","15.6","100.0","0.38","11.7","0.1","83.3","34.0","","20.7","","34.0","38.0","","6.9","","1713.0","1120.0","1970-09-15","Prov. riding","China","","Mayor%E2%80%93council_government","97499","-5","US-MI","Incorporated","Jalandhar","Dudhi","City of Rocklin","Yavapai_County,_arizona","articles related to Islamabad","aguilarense","Eastern_Time_Zone","The Crepe Myrtle City, L'ville, Lowdown","""""""a Friendly Touch of Texas""""""","http://www.a2gov.org/","azalea","228","42.53611111111111 -113.79277777777777"
"5360000.0","606.605101286","6.5E7","0.0","8.5100002289","15569.0","2276.0","64.0","48.7","","0.5","","14.0","0.24","5.1","1.33","0.0","0.0","84.0","52.1","","9.4","","47.0","13.0","","1.2","","1158.0","427.0248","1910-09-26","Mayor","United_States","","Metropolitan_borough","39232","-5","US-OR","Founded","Dujiangyan","Hidakagawa","Buckhorn, Kentucky","United_States","Religions in Gunnaur","Kikindjani,","Indian_Standard_Time","The Peak of Ohio","""""""Hard Work Prevails""""""","http://www.pilar.gov.ar","Rose","606","30.933333333333334 117.76666666666667"
"6400000.0","63.8","3.665E7","9039058.50507264","2.2599999905","5422200.0","20807.0","74.0","38.5","","6.9","","2.28","7.16","4.56","1.71","0.2","0.0","95.0","47.1","","14.3","","19.0","10.4","","0.13","","33.0","309.0","1891-03-20","Sitting Member of Parliament","Peru","","Mayor%E2%80%93council_government","33109, 33139, 33140, 33141.","-6","US-KS","Municipal_corporation","Liaoyuan","Moovarasampettai","Ruleville","Nebraska","articles Related to Yokohama","Bramptonite","Central_Time_Zone_(North_america)","""""""The Place To Be In The Summer""""""","""""""Willkommen Freunde""""""","http://www.placentia.org","Golden-rayed_lily","435","36.36944444444445 52.56527777777778"
"3.44E7","657.5319759978","4.0144815710208E7","0.0","0.0","280985.0","11226.0","70.7","42.9","","","","1.63","0.27","3.21","4.5","0.1","0.0","88.0","54.2","","","","49.0","56.0","","","","62.0","186.0","1853-01-19","Mayor","United_States","","Prefecture-level_city","5478","-9","IR","Settled","Bikaner","K?t?","Wetumka, Oklahoma","Razavi_Khorasan_Province","aistance to Firefighters Grant amounts","alcaudetenses","Indian_Standard_Time","Prune Capital of the World","""""""The Dynamic City on the Bay""""""","http://www.iriga.gov.ph","White_Japanese_camellia","+380-4133","46.22638888888889 16.12527777777778"
"725196.67089408","697.1074472484","3700000.0","258998.8110336","0.8399999738","184239.0","18857.0","84.7","49.3","","","","9.17","0.7","19.7","18.1","0.0","0.0","76.0","64.2","","","","44.0","33.0","","","","217.0","1510.8936","1907-04-30","Mayor","United_States","","Mayor%E2%80%93council_government","68840","-5","Ca-ON","Constituted","Panama City","Kushalgarh","Gujranwala","Mobile","Religions in Belgaum district","Paranaense","Eastern_Time_Zone","Hub of the San Luis Valley","""""""Someplace Special""""""","http://www.columbuscityhall.com/","azalea","961","46.14055555555556 -93.46666666666667"
"1060000.0","489.4617063843","7.18980699429273E7","0.0","3.4900000095","274055.0","1991.0","62.6","43.0","","","","9.43","14.4","93.9","3.7","0.0","0.0","91.0","58.0","","","","40.8","22.0","","","","689.0","38.0","1913-03-25","Tehsil Nazim","Egypt","","Mayor%E2%80%93council_government","77833-77834","-5","IR","Old South Charm, New South Progre","Crescent City, California","Crespo","Hyrum, Utah","United_States","Village aanganvadiben","Tijuanan","Indian_Standard_Time","The Queen of El Plata, The South american Paris, The Capital of Tango, The city of books, The Paris of the Pampas, The Cultural Capital of Latin america","Industry Need Not Wish","http://www.ci.visalia.ca.us/","Nara yaezakura","320","45.266666666666666 -71.9"
"1631692.50951168","199.7","6.00877241597952E7","0.0","0.0","565773.0","2588.0","74.4","58.0","","","","21.5","4.09","1591.0","18.7","0.1","0.0","82.2","74.0","","","","36.5","21.2","","","","30.0","369.1128","2001-05-31","Mayor","Indonesia","","List_of_cities_and_towns_in_Colorado","50438","?5","CN-52","Named","Swansea - Public Extremes 1989 - 2012","Tano","Manhattan, Kansas","Kansas","Demographics of J?kabpils in 2011 population census","Huntsvillian","Eastern_Time_Zone","The Tree City","In God We Trust","http://zimmerman.govoffice.com/","agave","+976 (0)11","43.585277777777776 -93.92472222222223"
"1.97E7","289.6","6100000.0","466197.85986048","0.1199999973","82874.0","1342.0","57.0","35.8","","","","6.73","0.314","1.53","5.27","0.0","0.0","87.0","73.0","","","","27.7","15.1","","","","1496.0","276.1488","1931-06-30","City Manager","Iran","","Mayor%E2%80%93council_government","57363","-6","US-Ca","Incorporated","Miles City airport","Tamazula de Victoria","Darab","Campbell_County,_Kentucky","Capital of China","Visueos","Iran_Standard_Time","Queen City of the Shenandoah Valley","Madiun Kota Gadis","http://www.cityofsignalhill.org/","Satsuki_azalea","937","47.44166666666667 -95.97527777777778"
"1.15E7","297.5303233728","1916591.20164864","100000.0","4.7899999619","194138.0","58829.0","60.0","59.0","","","","0.8","2.07","10.2","0.68","0.0","0.0","90.7","61.0","","","","55.0","2.0","","","","1309.0","275.0","1911-05-03","Mayor","United_States","","List_of_cities_and_towns_in_Colorado","50541","-5","aE","Founded","Banda aceh","Thammampatti","Baxley, Georgia","Kentucky","Religion in Guna","","Indian_Standard_Time","""""""aC""""""","""""""Home Of Big Stone Lake""""""","http://www.ajloun.gov.jo","Cherry_bloom","620","46.9825 -95.90972222222223"
"1683492.2717184","586.8752809845","8910000.0","10000.0","4.0100002289","483998.0","627.0","65.0","37.5","","","","9.2","3.6","2.3","31.9","0.5","0.0","79.5","68.8","","","","33.0","36.9","","","","1585.0","177.0","1953-06-12","City Council","North_Korea","","City_(New_Jersey)","J6N","0.145833333333333","GB","annexed","Carlin, Nevada","Chilla Saroda Bangar","Halstad, Minnesota","Hubei","Religions in Kalyan","","Pakistan_Standard_Time","The Silk City","""""""Heart & Hands Working Together""""""","http://www.city.chiryu.aichi.jp/","Salvia_splendens","407","46.48305555555555 -103.32222222222222"
"466197.85986048","1191.1251591034","4.642E9","129499.4055168","2.3599998951","139900.0","119839.0","86.0","76.1","","","","88.86","3.96","3.76","1.5","0.0","0.04","89.5","58.0","","","","31.0","42.0","","","","456.0","249.0216","1798-02-21","City Council","United_States","","Mayor%E2%80%93council_government","58384","-5","US-ND","Founded","Launceston","Bellflower, California","Deary, Idaho","Minnesota","articles Related to Borongan","","Iran_Standard_Time","The Gateway to the Coal Fields","Good Earth, Good People","http://www.cityofarkadelphia.com/","Phlox_subulata","770","35.75416666666667 -119.28527777777778"
"1.72E7","131.4","5931072.77266944","1.3E7","0.0","413491.0","9479.0","85.0","21.5","","","","7.3","1.64","16.96","5.856","0.0","0.3","82.3","66.7","","","","18.0","73.0","","","","307.0","427.9392","1882-05-22","City Manager","De_facto","","Mayor%E2%80%93council_government","64746","-5","US-OK","Founded","Hamburg","Sinende","Turbat","Chisago_County,_Minnesota","Religion in Gwalior","","Central_Time_Zone_(North_america)","The City That Works, Lock City,","""""""Rich in Heritage With a Vision for the Future""""""","http://www.aberdeenidaho.us/","azalea","660","39.06583333333333 -100.23694444444445"
"1350000.0","315.0593613706","595697.26537728","181299.16772352","1.5599999428","5564635.0","1312.0","84.0","68.0","","","","46.3","0.32","18.9","3.5","0.1","0.0","86.0","62.0","","","","81.0","37.0","","","","935.0","1311.0","1912-11-04","Prov. riding","United_States","","City_status_in_the_United_Kingdom","147101","-6","IR","Municipal_corporation","Geary, Oklahoma","Kaveripattinam","Painesville, Ohio","Cowlitz_County,_Washington","Religions in Solapur","","Iran_Standard_Time","Jeff","Water, Wealth, Contentment, and Health; City Pride, City Wide","http://www.jacksonville-texas.com/","Bougainvillea","519","29.85 31.333333333333332"
"8000000.0","512.2","2.74538739695616E7","60000.0","0.0199999996","88489.0","15008.0","65.0","38.6","","","","5.31","0.54","226.44","2.66","0.1","0.0","91.0","77.6","","","","87.0","22.6","","","","610.0","357.0","1956-06-13","Mayor","United_States","","Home_Rule_in_the_United_States","505326","-6","IR","Founded","Kumejima","Zouk Mosbeh","City of Hedwig Village","Kentucky","Capital_of_the_Philippines","","Iran_Standard_Time","Kerk","""""""a City With Vision"""", """"Progre Through Commitment"""", """"a History In Progre"""", """"a Prestige addre""""""","http://www.ci.union-gap.wa.us/","Cherry_bloom","507","19.31 72.85"
