"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51"
"1.37269369847808E7","329.5768025318","5000000.0","280000.0","0.0","881988.0","14721.0","72.3","38.8","42.7","1.0","","11.37","3.3","31.44","110.83","0.0","0.06","83.0","53.4","79.0","22.0","","66.6","61.0","39.8","9.0","","1181.0","231.0384","1991-07-01","Mayor","Iran","","Mayor%E2%80%93council_government","67738","8","US-Ca","Granted city status","Gwangju","Makkari","Coos Bay, Oregon","United_States","articles Relating to Reading, and Berks County, Pennsylvania","Charlottetonian","Central_Time_Zone_(North_america)","California's Sunrise Seaport, Mudville, Stocktown","""""""The City Creating Its Own Future""""""","http://www.dali.gov.cn/","Rapeseed","218","33.99333333333333 -85.865"
"1968390.96385536","68.6","3574183.59226368","103599.52441344","5.8899998665","2052676.0","665.0","52.2","41.0","54.9","13.9","","2.7","11.81","4.51","1.631","0.0","0.0","66.0","55.0","70.3","4.6","","54.0","38.0","31.3","12.1","","1470.0","321.0","1872-04-28","Mayor","United_States","","Council%E2%80%93manager_government","38771","-7","US-Ca","Merged as Central District","Isabela City, Philippines","Urayasu","Morganville, Kansas","Kansas","Religions in Mau","Kermani","Eastern_Time_Zone","The Lilac City","""""""Unknown""""""","http://www.goldenvalleymn.gov/","Wisteria","8572","39.52455833333333 -76.13826388888889"
"2.589988110336E7","275.0977879615","1.945E7","1812991.6772352","0.2700000107","165000.0","1197.0","72.1","35.0","38.9","5.4","","11.86","0.4","137.35","11.0","0.0","0.23","62.4","66.0","75.0","6.4","","43.9","35.4","29.0","16.0","","82.0","352.0","2000-03-01","Vice Mayor","United_States","","City_commiion_government","76427","5","MX","Incorporated","Taebaek","Senneterre","Fountain City, Wisconsin","Wisconsin","2010","Greene_County,_Iowa","Eastern_Time_Zone","Florida's Bright Spot","Where Great Ideas are Born","http://www.sukabumikota.go.id","Rhododendron dilatatum","925","41.093333333333334 45.36611111111111"
"2.79E7","402.7","1553992.8662016","200000.0","0.0","96674.0","15778.0","63.0","64.8","70.0","11.1","","11.9","0.42","1.27","0.37","0.13","0.0","83.9","48.7","78.0","12.7","","40.0","41.0","33.7","6.5","","653.0","638.8608","1851-02-06","Mayor","United_States","","Council%E2%80%93manager_government","55955","-6","US-MO","Municipal_corporation","New Haven , Connecticut","Kandahar","New Richland, Minnesota","Minnesota","Ethnicities of Kuala Lumpur - 2010 Census","ambateo,-a","Central_Time_Zone_(North_america)","La ciudad de las avenidas (The city of the avenues)","""""""Gateway to San Gabriel Valley""""""","http://www.slupsk.pl","Yamazakura","865","40.99944444444444 -96.15972222222223"
"9.52E7","391.8550807047","2874886.80247296","0.0","3.1300001144","5564635.0","15882.0","68.5","43.7","43.5","6.3","","4.8","1.05","5.7","19.15","0.779","3.91","90.0","57.0","79.0","14.8","","39.9","17.0","39.0","6.5","","1526.0","616.0008","1818-02-04","Vice Mayor","United_States","","Mayor%E2%80%93council_government","44142","-6","US-aR","Became a city","Panama City, Fla.","Jaitu","Multan, Pakistan","United_States","Religions in Muzaffarnagar","uruguayense","Central_Time_Zone_(North_america)","Big Red","""""""all about economic survival""""""","http://www.cityofgregory.com/","Ezoyamatsutsuji  and Rugosa Rose","8133","55.53333333333333 25.1"
"1.4244934606848E7","300.8121917204","2.38278906150912E7","0.0","0.0","877110.0","28885.0","65.3","31.0","48.8","9.0","","7.936","0.43","10.6","5.0","0.0","1.75","91.7","70.0","68.4","3.2","","31.0","44.0","40.7","4.7","","43.0","311.0","2002-04-10","Governor","Iran","","Mayor%E2%80%93council_government","83251","-5","IR","Established","Mandurah","Sayan","Boston, Georgia","United_States","Destinations from Rosenberg","santotomeo","Eastern_European_Time","Primary Growth Center of Region 02","Community Pride, City Wide","http://www.gongqing.gov.cn","Lilium_speciosum","+54 261","33.438958 -86.945442"
"1580000.0","1086.9161865128","4.81219790900428E7","50000.0","32.5299987793","5564635.0","217.0","72.8","54.7","47.6","13.6","","3.03","2.0","155.0","4.006","0.0","0.0","81.2","53.4","65.1","16.3","","95.0","37.4","45.4","4.8","","899.0","153.924","1953-04-30","Mayor","Canada","","Charter_city","455223","-4","US-MI","Constituted","Sutherlin, OR","Gyalshing","Wayland, Michigan","South_Dakota","Hamburg in history","Ratnians","Central_Time_Zone_(North_america)","City of Firsts","King's City","http://www.helong.gov.cn/","Chrysanthemum","615","44.8875 -87.87027777777777"
"2620000.0","268.3","2.202E8","25899.88110336","23.6299991608","699757.0","9479.0","68.7","41.0","","3.0","","1.09","3.013","39.81","24.44","0.0","0.0","62.0","58.4","","0.0","","68.0","34.0","","5.8","","1345.0","95.0","1957-06-12","Mayor","United_States","","Council%E2%80%93manager_government","31638","-8","CN-42","Settled","Fallon, Nevada.","Kedarnath","Ridgeside, Tenneee","Kerman_Province","Links to related articles","Teldenses","Iran_Standard_Time","""""""The Fair and Friendly City""""""","""""""Fierte, Solidarite, Savoir""""""","http://www.troyidaho.net/","Platycodon_grandiflorus","701","38.10388888888889 -98.66055555555556"
"1605792.62840832","866.7221254961","9893754.58148352","0.0","0.2800000012","374157.0","63965.0","55.0","43.3","","11.5","","1.68","0.9","5.2","2.7","0.03","0.27","95.0","53.5","","0.2","","38.5","27.3","","0.83","","225.0","153.0096","1923-03-05","Mayor","United_States","","City_council","33051","-5","US-Ca","Incorporated","Palm Desert, California - Boyd Deep Canyon Ctr","Yura","Leesburg, Georgia","Minnesota","Religions in Ghaziabad","Belgrader","Indian_Standard_Time","Charm City, Mobtown, B'more, The City of Firsts, Monument City, Ravenstown","""""""Home of Downtown Oronoco Gold Rush""""""","ayuntamiento de Minatitlan, Colima","Nikk?kisuge","260","40.26361111111111 -94.19472222222223"
"1.536E7","2165.1450744585","1269094.17406464","0.0","0.5400000215","877706.0","81405.0","86.0","43.2","","10.0","","19.32","6.568","17.0","0.52","0.0","0.0","88.0","71.0","","16.9","","75.6","26.0","","1.6","","1627.0","74.0","1998-12-30","Parks and Recreation Commiion","United_States","","Council%E2%80%93manager_government","72479","1","US-Ca","Settled","Butte, MT","Mohiuddinagar","Westside, Iowa","arkansas","Religions in Nagaur","Burqueo","Mountain_Time_Zone","The Lake area","""""""Gateway To The Badlands""""""","http://EurekaKansas.com","Narcius_(plant)","7694","48.973055555555554 -98.69055555555556"
"2.45E7","706.0","3830000.0","0.0","0.3199999928","3279833.0","666.0","57.2","43.0","","4.2","","22.859","43.8","1.5","0.58","0.0","0.0","63.7","70.0","","15.2","","76.0","21.0","","4.0","","892.0","244.1448","1785-05-18","City Manager","United_States","","Council%E2%80%93manager_government","67073","0.229166666666667","US-MN","Constituted","Tianshui","Bokaro","Mentor, Kentucky","St._Louis_County,_Minnesota","Religions in Junnar","Envigadeo","Eastern_Time_Zone","Tree City, USa","""""""Sports Capital of Texas""""""","http://www.ci.monroe.mi.us/","Sunflower","45","47.18694444444444 -122.17"
"1970000.0","1505.5","8.464E7","0.0","60.3100013733","390738.0","7637.0","63.0","28.0","","6.0","","89.7","1.08","3.9","8.73","0.0","0.0","92.0","67.0","","9.9","","60.0","12.6","","6.7","","761.0","237.0","1954-04-16","Federal riding","United_States","","Council%E2%80%93manager_government","42038","1","MX","Incorporated","Cortland, New York","N?nd?ra","Elephant Butte, New Mexico","Wayne_Township,_DuPage_County,_Illinois","Religion in Hyderabad district-2001","iliberitano , iliberitana  granadi, garnati","Central_Time_Zone_(North_america)","Tybrisa","What Progre Has Preserved","http://torres-lara.gob.ve/portal-alcaldias/","Rhododendron","+54 3456","42.1125 -111.39"
"600000.0","301.5457858217","1.1654946496512E7","6164171.70259968","3.4900000095","650000.0","377.0","58.0","41.6","","1.3","","0.57","10.13","19.11","14.2","0.0","0.0","89.0","76.0","","0.0","","57.7","27.2","","4.4","","892.0","481.8888","1816-03-22","Mayor","United_States","","Council%E2%80%93manager_government","39648-39649","0.145833333333333","IR","Incorporated_town","Lexington, Kentucky , 1981-2010 normals","Phulwari Sharif","City of Knox, Indiana","North_Dakota","articles Related to Trece Martires","Itaguiseo","Central_Time_Zone_(North_america)","Milky Joya City","""""""The Gateway to Macomb County""""""","http://www.bridgeportwv.com/","Ezo Murasaki Tsutsuji","517","39.03638888888889 -87.16555555555556"
"1.21E7","266.7193711211","8.31E7","51799.76220672","0.0","63270.0","1539300.0","74.0","28.0","","2.8","","1.457","103.1","12.786","5.98","0.03","0.12","89.0","55.5","","11.0","","44.8","28.0","","10.9","","922.0","326.136","1959-06-20","U. S. Congre","China","","Council%E2%80%93manager_government","51501-51503","-5","JP","Constituted","Chapais  approximately  southwest","Pathardi","San augustine, Texas","United_States","Major Cities From Uzhavoor","Negombians","Time_in_Mexico","Beantown USa","So many things to do - With a river view!","http://www.cityoffruitland.com","Sakura and azalea","2","44.84916666666667 -123.23"
"1709392.15282176","205.0588564019","621597.14648064","2693587.63474944","0.0500000007","100258.0","4372.0","69.5","41.0","","3.0","","6.5","6.5","6.84","1.26","0.0","0.0","76.0","64.0","","13.8","","81.0","17.0","","8.7","","46.0","1564.0","1816-03-18","Mayor","India","","Council%E2%80%93manager_government","84737","-5","US-FL","Municipal_corporation","Osborne, Kansas, USa","Kuriyama","Iuka, Miiippi","Brome-Miisquoi_Regional_County_Municipality","Nearer to Ponneri","aznalcolleros","Pacific_Time_Zone","Redbud Capital of the World","""""""Small Town Living. Big City Life.""""""","http://www.aberdeen-md.org","Tsutsuji","135","39.34166666666667 -80.01972222222223"
"3185685.37571328","547.4928608132","6060572.17818624","600000.0","0.0","312331.0","1813.0","87.5","51.0","","11.4","","2.9","1.4","1.7","2.0","0.029","0.0","79.7","49.0","","19.5","","43.0","26.6","","11.8","","13.0","52288.1352","1910-07-14","City Council","United_States","","Council%E2%80%93manager_government","78962","-5","IR","Municipal_corporation","Wafangdian","Kfeir","Claremont, North Carolina","North_Dakota","Religions in Vaijapur","anchoragite","Central_Time_Zone_(North_america)","D.D.O., Dollard","""""""Homemade Pie Capital of Minnesota""""""","http://www.cityofplacerville.org/","Lilium","785","34.18124 -97.129363"
"2.62029097122693E7","109.1896904358","1346793.81737472","25899.88110336","0.0099999998","212968.0","907.0","58.0","43.0","","4.0","","4.33","1.01","6.0","0.4","0.05","0.22","84.0","53.5","","4.8","","46.0","36.0","","4.5","","204.0","291.084","1998-01-30","- Mayor","Mexico","","Mayor%E2%80%93council_government","42045","-5","GH","Merged","Queenstown,_Tasmania","Dola","City of Calamba","Huaihua","articles Related to Dhaka","Cotatian","Central_Time_Zone_(North_america)","Medina, Minnesota","""""""There's No Place Like Home!""""""","http://www.bhatkaltown.gov.in/","azalea","409","37.86944444444445 112.56027777777778"
"3341084.66233344","396.6813576865","1.80263172479385E7","207199.04882688","0.0","1064077.0","1159.0","61.1","50.0","","10.4","","62.1","10.65","298.7","0.35","0.0","0.0","88.9","60.0","","26.1","","58.9","45.0","","9.9","","1060.0","338.0232","1858-02-14","Commiioner","Namibia","","Council%E2%80%93manager_government","69130","-6","Ca-QC","Incoporated City","Le Center, Minnesota","Ramganj Mandi","Wahkon, Minnesota","Monona_County,_Iowa","articles Related to Marawi","baigorriense","Central_Time_Zone_(North_america)","""""""the City of Dreaming Spires""""""","""""""Convenient Country Living""""""","http://www.indepmo.org","azalea","605","34.348055555555554 -86.29444444444445"
"1.06189512523776E7","436.3340493688","2640000.0","33669.845434368","0.0","66537.0","32588.0","67.5","32.7","","13.4","","4.07","1.9","895.6","2.071","0.0","0.0","71.5","85.6","","4.26","","34.2","20.2","","5.0","","1598.0","182.88","2002-01-01","City Council","United_States","","List_of_cities_and_towns_in_Colorado","52342","-8","CN-35","Founded","Huntington Beach, California","Thimmanahalli","St. Marks, Florida","United_States","articles Relating to Detroit and Wayne County","Mancunian","alaska_Time_Zone","Jewel of Northern California","Forward","http://www.indio.org","Gentiana","308","46.983333333333334 -70.55"
"1.99429084495872E7","272.2020217724","1.11369488744448E7","0.0","1.4800000191","1.2828837E7","3347.0","64.0","49.1","","7.7","","159.9","20.8","55.9","0.2","0.5","0.0","88.2","55.8","","6.7","","46.4","38.5","","10.4","","1339.0","252.0696","1814-05-26","Mayor","Iran","","Council%E2%80%93manager_government","56118","-6","US-KS","Cityhood","Valletta","Khamaria","Correctionville, Iowa","United_States","articles Related to Visalia","Riosegundense","Iran_Standard_Time","The Rose City","Tradition and Progre","www.elmsprings.net / www.elmspringspolice.com","azalea","385, 801","36.76222222222222 -94.055"
"1680000.0","314.6","200000.0","2.87695879296122E7","1.5399999619","6371773.0","87.0","71.0","48.0","","12.7","","2.87","0.14","20.51","10.9","0.0","0.13","58.9","71.0","","12.0","","63.3","22.3","","9.0","","2356.0","15.2","1874-12-07","Mayor","Iran","","Consolidated_city%E2%80%93county","26033","-6","JP","Incorporated","Worcester","acayucan","Runnells, Iowa","Dubuque_County,_Iowa","Destinations from Hasilpur","Oxonian","Indian_Standard_Time","E town, Dodge City","""""""The Chain of Lakes City""""","http://www.cityofweirton.com","Sakuras?","907","37.516666666666666 127.2"
"2.674E8","298.3411379057","6500000.0","500000.0","6.9400000572","341895.0","70084.0","82.0","36.0","","5.8","","0.47","1.38","0.44","1.2","0.05","0.04","89.0","70.0","","16.5","","51.0","41.4","","8.9","","1240.0","60.0","1873-04-02","Mayor","United_States","","List_of_cities_and_towns_in_Colorado","56447","-5","CL-LR","Incorporated a Town","Miyazaki, Miyazaki","Tabuse","Deem City, Florida","Republic_County,_Kansas","Religions in Nandurbar","Ensenadan","Indian_Standard_Time","Tricycle Capital of the Philippines","""""""americas Seaplane City """"""","http://www.northamptonma.gov/","Haibiscus","785","28.39138888888889 -81.56666666666666"
"2510000.0","207.7","1.71716211715276E7","100000.0","26.5499992371","130100.0","9317.0","59.8","36.4","","4.3","","0.83","0.49","52.2","6.5","0.03","0.0","88.0","49.2","","1.6","","62.1","17.2","","4.9","","1181.0","74.0664","1904-01-14","Mayor","United_States","","City_status_in_the_United_Kingdom","LV-4605","-6","PH","a city","Woodbury, Minnesota","Kursath","Collipulli","Frontier_County,_Nebraska","articles Relating to the City of Baltimore","Nasikkar","Central_Time_Zone_(North_america)","The City of Destiny","a Quiet Place to Call Home","http://www.cityofholdrege.org/","azalea","870","33.86138888888889 -92.29416666666667"
"284898.69213696","365.9090156507","3370000.0","0.0","0.1700000018","2480340.0","153.0","57.8","48.4","","","","16.5","0.59","1.251","15.37","0.0","0.01","82.0","64.0","","","","46.8","37.7","","","","1339.0","504.1392","1906-07-14","City Manager","India","","Council%E2%80%93manager_government","5814xx","-8","LT","Incorporated","Yeongcheon","Kitakami","Charleston, arkansas","United_States","articles Related to Kozhikode","bellavisteo/a","Central_Time_Zone_(North_america)","Central City","Divitis Indiae usque ad ultimum sinum","http://www.hendersonmn.com","Wisteria","404/470/678/770","36.166666666666664 138.48333333333332"
"3470000.0","324.8","1.2096E7","0.0","0.5199999809","12551.0","326336.0","59.0","41.2","","","","7.69","4.5","17.28","2.98","0.0","0.08","93.5","66.7","","","","60.2","1.1","","","","1102.0","14.0","1878-10-14","City Council","United_States","","Prefecture-level_city","84040","-6","US-MI","Incorporated as city","Dharamshala","Tsurugashima","Dayton, Iowa","Washington_(state)","Religions in Balapur","Moguereos","Time_in_China","Tremblant","""""""Heart of the Heartland""""""","http://thecityofelsa.com/","Camellia_sasanqua","418 and 581","30.544722222222223 -98.36833333333334"
"5905172.89156608","364.1329457214","1.01009536303104E7","0.0","5.3800001144","2497940.0","680000.0","77.0","32.9","","","","1.37","1.01","2.5","3.3","2.67","0.0","73.1","66.0","","","","44.0","36.8","","","","1214.0","697.0","1966-06-01","People's aociation President","Iran","","Mayor%E2%80%93council_government","816109","0.145833333333333","PY","Incorporated","El Paso, Texas , 1981-2010 normals","Basaria","Loup City, Nebraska","United_States","Religions in Jajmau","amritsari","Indian_Standard_Time","BC's Stampede Capital","Get in Your Element","http://www.ozarkalabama.us/","alcea_rosea","288","31.714444444444446 -86.26333333333334"
"3703682.99778048","534.8","3110000.0","0.0","1.6000000238","1135509.0","11442.0","70.2","36.7","","","","1.55","5.53","17.7","1.24","4.27","0.0","92.0","64.0","","","","50.7","24.0","","","","16.0","619.0","1899-03-01","Mayor","Canada","","Municipal_corporation","78362","-6","CN-22","Municipal_corporation","Belgaum","Kannadendal","Thurman, Iowa","argentina","Capital_of_Korea","Chicagoan","Mountain_Time_Zone","""The City by the """"C""""""","""""""There's Nothing Like It""""""","http://www.parana.gov.ar/","Rosa_rugosa","436","30.554444444444446 -87.70555555555555"
"1.71E7","536.0","4220000.0","0.0","4.6999998093","275622.0","2950.0","69.0","34.1","","","","4.71","1.957","8.9","8.704","0.0","0.0","82.9","64.4","","","","36.1","34.8","","","","764.0","256.032","1959-06-19","Mayor","United_States","","Council%E2%80%93manager_government","48661","0.1875","US-aR","Settled","Bozeman Montana State University","Tara","Port Colborne","Tenneee","articles Related to Malabon","Bandungite","Central_Time_Zone_(North_america)","Home in the Woods","""""""Beautiful from every direction.""""""","http://www.zhanjiang.gov.cn/","Gentiana_scabra","641","33.47 -81.975"
"1.0783E7","70.7","1790000.0","0.0","3.0099999905","233870.0","575.0","73.4","46.6","","","","1.04","0.73","367.04","75.7","0.0","0.0","74.0","63.0","","","","39.4","35.0","","","","1109.0","252.0696","1855-07-01","City Manager","United_States","","Council%E2%80%93manager_government","58433","2","MX","Plat","Nakhon Si Thammarat","Kiso","Franklin, Tenneee","United_States","Kashgar","","Indian_Standard_Time","Brick City","""""""Planning our future, honoring our past.""""""","http://www.newfranklin.org/","Cherry_bloom","458 and 541","19.366666666666667 95.21666666666667"
"4920000.0","793.8260379633","1.039E7","200000.0","0.2599999905","2.562E7","7230.0","58.6","41.0","","","","0.98","4.46","401.0","1.912","0.0","0.0","87.1","51.7","","","","47.0","25.0","","","","2316.0","327.0504","1848-12-13","City Council","United_States","","Faulkner_act_(Mayor-Council)","63048 63028 63070","-5","PH","Established","Laramie","Lancaster, California","Belfield, North Dakota","Kohgiluyeh_County","articles Related to Pagadian","","Central_Time_Zone_(North_america)","The Gateway to the World","""""""Small Town With a Big Heart""""""","/Official site","Sunflower","304","33.74194444444444 -90.72666666666667"
"500000.0","605.4467948104","2900000.0","25899.88110336","0.5299999714","463204.0","2066.0","68.0","40.0","","","","3.8","0.84","9787.0","29.8","0.0","0.0","87.0","61.0","","","","39.0","17.0","","","","591.0","601.0656","1908-07-15","Mayor","Mexico","","Council%E2%80%93manager_government","26001-26135","-5","IR","Established","La Croe, Wisconsin","Charlotte","City of Palo alto","United_States","articles Related to Panabo","","GMT + 3","""""""The little town with a big heart""""""","""""""Unus Cum Viribus Duorum""""""","http://www.pontevedra.eu","Cherry Bloom","435","47.23444444444444 -122.35972222222222"
"700000.0","897.9","4.159E7","0.0","0.6899999976","2.1102E7","349.0","60.5","59.5","","","","9.1","28.75","89.8","10.116","0.0","0.767","88.0","63.0","","","","42.0","36.0","","","","755.0","107.0","1950-06-15","administration","United_States","","Mayor%E2%80%93council_government","15100","-5","US-Ga","Incorporated","Haeju","anan","Eudora, Kansas","Salt_Lake_County,_Utah","List_of_capitals_of_Burma","","Japan_Standard_Time","'Nola, I-town","The City of Pleasant Living","http://www.greenwoodarkansas.com/","Narcius and Rapeseed","218","33.818333333333335 -118.03916666666667"
"3600083.47336704","347.5","1.18E7","0.0","0.0","302997.0","82922.0","73.0","30.0","","","","0.5","5.92","10.6","0.1","0.0","0.17","81.9","51.4","","","","34.0","9.3","","","","49.0","149.0","1865-07-28","State Leg.","United_States","","Mayor%E2%80%93council_government","52600","-4","IR","Founded","Firozpur","West Valley City","Washington, Miouri","India","City Police Commiioner","","Eastern_Time_Zone","The Village","""""""a Town to Come Home To""""""","http://www.cityofhoschton.com/","azalea","386","42.672777777777775 -88.54027777777777"
"1.33E7","947.5","3781382.64109056","0.0","0.0599999987","3279833.0","35000.0","52.9","46.1","","","","3.496","15.74","125.74","3.6","0.7","0.0","80.2","69.0","","","","50.0","32.0","","","","1109.0","156.0576","1822-12-11","Council Chairman","australia","","Mayor%E2%80%93council_government","4200","-5","US-Ga","Incorporated","Cangzhou","Kolazhy","City of Roxas","United States","Places in Louisville Metro","","Central_Time_Zone_(North_america)","Surf City","Libertad, Paz, y Progreso","http://www.ciudaddeformosa.gob.ar/","Chrysanthemum","609","45.71527777777778 -121.46666666666667"
