"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51"
"2330989.2993024","1038.1","1812991.6772352","0.0","1.8400000334","2146980.0","10546.0","55.7","45.0","51.9","11.5","","9.9","2.2","113.4","0.9","0.0","0.0","87.4","57.9","70.2","6.9","","33.0","22.8","32.5","16.3","","446.0","1755.0384","1606-09-28","Mayors","India","","Mayor%E2%80%93council_government","54555","-8","US-Ia","Settled","armidale airport","Rajula","Two Harbors, Minnesota","Illinois","Religions in Shahjahanpur","Minatitleco, Minatitlense","Eastern_Time_Zone","""""""Cottonopolis"""", """"Warehouse City"""", """"Rainy City"""", Madchester, Mancunia""","""""""City of pure water""""""","http://www.saskatoon.ca/DEPaRTMENTS/Community%20Services/Communitydevelopment/Community%20aociations/Pages/Eastview%28NutanaSuburbanCentre%29.aspx","Hibiscus","573","37.25833333333333 48.065"
"2850000.0","743.7485880003","4.43405964489523E7","1812991.6772352","0.0299999993","2500710.0","11051.0","75.0","43.0","69.0","6.9","","1.9","17.89","8.7","6.431","0.0","0.0","90.0","75.0","47.0","8.0","","37.9","2.6","18.0","12.3","","1191.0","334.0","1969-07-17","Mayor","United_States","","Borough_(New_York_City)","51454","-8","US-MN","Oakwood","Mang City","Matsue","City of San Dimas","Central_District_(ashtian_County)","articles Related to Baybay","montevideana","Central_Time_Zone_(North_america)","Chammy Town","You Have a Place in Proctor","http://www.springhilltn.org","Rapeseed bloom","(+63) 8622","60.799166666666665 11.056111111111111"
"1800000.0","46.10059773","4000000.0","30000.0","0.0","197169.0","40400.0","62.0","34.0","52.7","11.5","","52.2","1.4","269.0","9.5","0.0","0.2","106.0","75.0","65.8","16.7","","29.5","19.0","30.0","0.8","","1037.0","530.0","1912-01-24","CPC Secretary","Panama","","Faulkner_act_(Mayor-Council)","45439","8","US-NC","Municipal_corporation","Sohar","Gariadhar","Talladega, alabama","alaska","Religion in Ujjain","bra?ovean, bra?oveanc?","Indian_Standard_Time","'City of Kings', 'Skies', 'Bluez' or 'Bulliesberg'","a Growing Community","http://home.mchsi.com/~cityofglenwood/","Orchidaceae","208","37.731944444444444 -79.35305555555556"
"5.396E8","340.7","1480000.0","0.0","0.1000000015","5422200.0","16322.0","80.0","39.5","54.0","6.1","","11.37","3.9","3.0","3.2","0.13","0.5","92.0","70.0","64.8","2.4","","58.2","36.3","28.8","7.9","","1440.0","331.0","2009-11-25","Mayor (alcalde)","United_States","","Mayor%E2%80%93council_government","83645","-4","US-IN","Founded","Richmond, California","Yahchouch","Rockford, Tenneee","United_States","articles Related to alaminos, Pangasinan","aylmerite","Greenwich_Mean_Time","Heart of Europe, Pearl of Danube, Capital of Freedom, Capital of Spas and Thermal Baths, Capital of Festivals","Unum Cum Virtute Multorum","http://www.ci.battle-lake.mn.us/","Japanese_iris","859","43.166666666666664 16.45"
"5723873.72384256","409.4613391343","4.463E7","500000.0","10.3000001907","363000.0","386.0","62.0","36.3","55.0","11.6","","0.2","9.0","22.9","0.41","0.0","0.0","85.8","70.0","73.4","15.0","","51.0","43.0","16.7","6.9","","259.0","276.1488","1883-02-23","City attorney","United_States","","Council%E2%80%93manager_government","41017","1","JP","Municipal_corporation","auburn, New York","Maipu","Baqershahr","North_Dakota","articles Relating to Coronado and San Diego County","Rionegrino","Eastern_Time_Zone","""""""L.P.""""""","""""""Historic Capital of the Western Reserve""""""","http://www.burlington2.govoffice.com/","Cosmos","7689","48.44222222222222 -101.71472222222222"
"5300000.0","2365.2","1.85E7","77699.64331008","18.7000007629","826961.0","12919.0","72.0","47.0","53.0","3.0","","25.8","0.25","3.7","0.61","0.5","0.0","97.4","47.1","79.0","11.5","","68.0","36.0","24.5","0.12","","742.0","178.0","1799-02-09","Mayor","Kosovo","","Council%E2%80%93manager_government","131001","-5","US-aL","Settled","Zhanjiang","Petlawad","Bronson, Michigan","Humboldt_County,_Iowa","Kanchipuram Timeline","Pasigueo","Eastern_Time_Zone","Little Norway","""""""Distinctive by Nature""""""","http://aberdeenwa.gov/","Chrysanthemum","218","18.894166666666667 -96.93472222222222"
"7800000.0","375.5615696142","932395.71972096","300000.0","14.8100004196","1360251.0","416.0","95.4","60.0","47.9","16.8","","16.63","0.6","1.6","0.78","0.0","0.04","85.3","55.7","84.0","11.2","","31.6","29.0","30.5","10.3","","663.0","287.1216","1877-05-31","Mayor","argentina","","City_commiion_government","71661","-6","MX-GRO","Settled","Melbourne","Thathawata","City of La Cygne","Miouri","articles relating to Rosarito Beach","Castreo / a","Pacific_Time_Zone","The Friendly City, H'Burg, The Burg","""""""The Croroad;s City""""""","http://skyways.lib.ks.us/towns/Herington","Quercus phillyraeoldes","4563","45.05388888888889 -93.63444444444444"
"1550000.0","81.3","4.68E7","932395.71972096","5.6500000954","1393289.0","6399.0","53.9","42.0","","4.3","","1.86","4.84","11.5","35.97","0.0","0.0","80.9","70.1","","26.0","","46.0","27.0","","5.7","","161.0","308.0","1954-11-30","MP","India","","Council%E2%80%93manager_government","50015, 50021, 50023","-3","US-MN","Incorporated","Ni","Gadchiroli","Grainfield, Kansas","Yankton_County,_South_Dakota","articles Related to San Jose del Monte","Cuencanor","Central_Time_Zone_(North_america)","Bigheart","""""""Where People Come First""""""","http://www.ci.monroe.wa.us/","Japanese cherry bloom","1498","49.02777777777778 104.04444444444445"
"4.15E8","312.1","1190000.0","51799.76220672","0.0","1146049.0","242.0","62.0","40.3","","8.9","","8.9","17.7","0.62","1.03","0.62","0.0","90.0","51.0","","11.0","","57.5","27.0","","11.8","","961.0","78.0288","1959-07-15","Senate","Iran","","Mayor%E2%80%93council_government","670611, 670612","-7","US-Wa","Municipal_corporation","albuquerque , 1981-2010 averages","Kremenchuk","Stanfield, Oregon","Oregon","Places in Louisville Metro","Somocenses","Central_Time_Zone_(North_america)","Chaar","Hand us the Meatballs","http://www.municonc.gov.ar/","Sunflower","951","35.418055555555554 60.31611111111111"
"5387175.26949888","277.7232826396","1087795.00634112","830000.0","12.6899995804","3500026.0","2081.0","63.0","34.0","","1.3","","0.44","1.49","4.4","0.7","0.0","0.0","73.0","62.0","","10.9","","46.9","74.0","","8.8","","955.0","1509.0","1847-03-01","Mayor","China","","City_Districts_of_Pakistan","83218","-5","MX","Incorporated","Fresno, California , 1981-2010 normals","Dalmau","Ponca, Nebraska","DeKalb_County,_Georgia","Religions in Kannad","lerense","Iran_Standard_Time","BUTTER CITY","""""""a Great Place to Call Home.""""""","http://www.marivancity.ir","Iris_(plant)","641","40.5564945 -73.9262483"
"5.6979738427392E7","1035.9120913694","3.00179621987942E8","111369.488744448","0.2800000012","6003967.0","131338.0","95.0","55.4","","6.0","","1.4","0.29","10.67","0.56","0.52","0.8","85.6","49.3","","0.0","","29.0","25.0","","8.0","","207.0","88.0","1855-07-01","Prov. riding","India","","Mayor%E2%80%93council_government","40360","-5","UY-RO","Incorporated","Wakkanai","Bhisiana","Heber Springs, arkansas","United_States","Religion in Khammam","montevideano","Iran_Standard_Time","The Oak","It's The People.","http://www.westbywi.com/","Wisteria","319","43.15694444444444 -92.59305555555555"
"3570000.0","300.8","6.009E7","0.0","7.6399998665","364692.0","355.0","60.0","31.0","","16.0","","71.51","3.3","25.54","15.663","0.0","0.0","87.0","50.3","","11.3","","58.2","10.1","","7.3","","14.0","605.0","1897-01-15","City manager","India","","Mayor%E2%80%93council_government","56552","-5","US-KS","Incorporated","Ogden, Utah","Jieh","Windsor, Miouri","King_County,_Washington","Religions in Bhiwandi","granadino , granadina","UTC","Hobo Capital of Texas http://www.clickitsa.com/content/view/18948/411/","""""""an historic railroad town""""""","http://afcity.org","Cherry","404","38.68055555555556 -93.0925"
"4.29938026315776E7","634.0183545426","8960000.0","1852000.0","1.6399999857","59453.0","2712.0","55.5","34.8","","12.8","","2.18","1.8","2.1","0.9","0.0","0.0","88.0","65.0","","11.0","","43.0","13.0","","1.0","","4167.0","302.0","1610-04-10","Representative, 1st Congreional District","United_States","","Mayor%E2%80%93council_government","39345","-5","IR","Municipal_corporation","Wenatchee","Jalore","Kanab","United_States","Historical_capitals_of_China","amdavadi","Central_Time_Zone_(North_america)","The City of Gracious Living","""""""Learn The History Explore The Bounty First Hand""""""","http://www.tunuyan.gov.ar/","Camellia","6181","45.40555555555556 -94.84722222222223"
"3833182.40329728","917.9","1.32E7","0.0","0.0","1395000.0","65826.0","76.9","39.9","","7.8","","7.0","2.15","22.3","7.3","0.0","2.1","89.9","54.0","","7.7","","45.4","37.1","","6.5","","1319.0","512.064","1897-10-13","Mayor","United_States","","Council%E2%80%93manager_government","97843","-4","US-NE","Sevilla del Oro","Kumagaya","Pilkhuwa","City of alhambra","United States","Religions in Palanpur","Tayabense","Indian_Standard_Time","D-Port","""""""Building a Better Life""""""","http://www.northcharleston.org/","Narcius","208","43.11638888888889 -92.41527777777777"
"1.55658285431193E7","231.6612951255","1139594.76854784","906495.8386176","0.4499999881","224210.0","11085.0","88.4","52.0","","12.2","","0.26","7.39","44.88","2.1","0.0","0.0","82.9","70.0","","5.2","","67.0","50.0","","3.9","","889.0","131.0","1898-03-22","Prov. riding","United_States","","Mayor%E2%80%93council_government","25271","-4","IR","Founded","Brisbane","Kannur Cantonment","Ingalls, Kansas","Gray_County,_Kansas","articles Related to Marikina","Las Vegan","Time_in_Mexico","(),  ()","Oregon's Garden City","http://www.ci.erlanger.ky.us/","azalea","712","32.666111111111114 -79.93916666666667"
"3884982.165504","363.5","1.50219310399488E7","0.0","0.0","1756241.0","21379.0","16.0","30.0","","11.0","","0.78","2.9","12.12","0.73","0.0","0.0","93.7","68.9","","1.3","","34.9","22.9","","0.0","","39.0","67.0","1887-01-11","City Council","United_States","","Council%E2%80%93manager_government","532 001","-5","US-KS","Incorporated","St. Cloud, MN","Purquazi","Dillon, Montana","Japan","articles related to Hyderabad, India","firmatense","Time_in_China","Pearl of the Orient","""""""where history & hospitality reside""""""","http://ci.alpine.tx.us/","Erythronium_japonicum","662","-38.95 -68.23333333333333"
"1.21211443563724E7","720.5824584878","492097.74096384","2486388.58592256","0.2399999946","392214.0","1292.0","68.0","30.2","","15.3","","2.28","12.56","17.9","3.56","0.0","0.01","87.9","66.0","","1.0","","35.2","60.0","","10.0","","988.0","1182.0","2002-02-27","M.L.a.","United_States","","Mayor%E2%80%93council_government","J0K 2N0","-5","US-TN","Edmonton_annexations","Perry_Square","Ranbir Singh Pora","Hlobyne","Kentucky","articles related to Calgary","curuzucuatea/o","Eastern_Time_Zone","The Royal City","Right place. Right reason. Right now.","http://www.luohe.gov.cn","Prunus_mume","4","46.87361111111111 -96.57972222222222"
"3884982.165504","167.1822346489","230000.0","0.0","0.349999994","1063415.0","3489.0","58.1","41.1","","11.5","","40.33","1.29","1078.3","0.6","0.0","0.04","90.2","55.0","","11.8","","33.0","29.0","","15.0","","915.0","51.816","1967-04-28","Mayor","India","","Mayor%E2%80%93council_government","59263","-4","US-MN","Settled","Central Takayama, Japan","Habibpur","Trinidad, Texas","Sequoyah_County,_Oklahoma","Village Sarpanch","Kanjia,","Eastern_Time_Zone","Curling Capital of Southern Minnesota","Villa Park, the Hidden Jewel","http://cityoffederalway.com/","Satsuki_azalea","979","42.559444444444445 -112.17138888888888"
"570000.0","696.7213450898","2589988.110336","1.36699572463534E7","2.0","2162143.0","23420.0","60.0","53.2","","11.0","","1.6","15.2","9.114","4.7","0.0","0.1","85.0","59.0","","10.3","","55.9","45.0","","10.0","","354.0","304.0","1819-07-27","Prov. riding","Mexico","","Mayor%E2%80%93council_government","39577","-6","US-MN","Incorporated","Walker, Minnesota","Kamisu","Princeton, Kentucky","Ohio","articles Related to Guihulngan","sauceviejense","Eastern_Time_Zone","The Brick City, The Gateway City","Where City Style meets Village Charm","http://www.skyways.org/towns/atlanta/","Prunus_mume","707","32.361666666666665 -86.27916666666667"
"2.06E7","118.5719728884","1553992.8662016","3.5E7","38.3699989319","88480.0","78690.0","69.0","21.2","","4.4","","23.57","7.09","103.59","0.17","0.2","0.0","103.0","56.4","","17.0","","45.0","26.5","","4.0","","1188.0","350.0","1889-08-13","Mayor","Indonesia","","List_of_cities_and_towns_in_Colorado","50629","-8","IR","Pueblo founded","Yibin","Burewala","Mosby, Miouri","United_States","Religions in azamgarh","Taclobanon","Central_Time_Zone_(North_america)","The Steel City","""""""Home Of Western Hospitality""""""","http://groveland-fl.gov/","Pyrus_pyrifolia","601","46.97944444444445 -96.8825"
"4377079.90646784","865.57","3107985.7324032","0.0","0.0","3318486.0","771.0","76.2","39.0","","0.0","","15.3","1.52","4018.188","0.29","0.0","0.0","83.0","64.8","","0.4","","46.3","24.8","","7.0","","1138.0","252.984","1887-09-21","Mayor","Iran","","Mayor%E2%80%93council_government","72127","-5","US-aK","Founded","Canberra","Jallaram Kamanpur","Marion, South Carolina","Benton_County,_arkansas","Religions in Saraimeer","mortero/a","Mountain_Time_Zone","Med City, Roch","""""""Kentucky's Rising Star On The Border""""""","http://www.cityofevans.org/","Rhododendron","660","29.474166666666665 -81.12694444444445"
"3060000.0","462.8592676607","1.854E7","580000.0","0.0500000007","181182.0","12268.0","79.0","36.0","","11.9","","32.1","9.7","1.76","0.99","0.25","0.0","84.0","62.5","","0.6","","32.4","50.0","","8.4","","489.0","985.0","1957-07-15","CPC Liaoyuan Secretary","United_States","","Mayor%E2%80%93council_government","67457","-4","US-MO","Municipal_corporation","Devonport,_Tasmania","Sumida","Randalia, Iowa","USa","Greater Orlando Metropolitan area","Seattleite","Indian_Standard_Time","Edale","""""""The City""""""","http://www.shkodra.gov.al","Platycodon_grandiflorus","785","27.235 -101.41222222222223"
"1631692.50951168","212.8967302203","2046090.60716544","5697973.8427392","4.6900000572","211261.0","8765.0","59.7","32.7","","4.9","","2.28","12.39","0.85","6.37","0.0","0.0","80.6","66.0","","14.9","","68.0","23.0","","0.4","","1398.0","4.8768","1781-09-04","Mayor","India","","Mayor%E2%80%93council_government","77534","-5","US-Ca","Established","Bulawayo","Mathabhanga","New Baltimore, Michigan","Monroe_Township,_adams_County,_Indiana","articles Relating to Evansville and Vanderburgh County","teucrino  teucrina","Iran_Standard_Time","Falls Town","""""""Pride Of The Prairie""""""","http://www.comptoncity.org/","Ume bloom","2162","32.71913333333333 112.08389166666667"
"1061895.12523776","879.7","2490000.0","339288.442454016","0.0","1406000.0","1293.0","65.0","50.0","","","","90.13","13.0","1.66","0.46","1.6","0.04","81.0","64.0","","","","58.0","42.5","","","","570.0","387.0","1596-09-20","Mayor","Germany","","City_commiion_government","66843","-5","US-MI","Constituted","St. George, Utah","Bandhgora","Glina","Province_of_Granada","Religions in Firozabad","El Doradoans","Eastern_Time_Zone","The City of Trees and PhDs","""""""Haec Lumina Numquam Errantiae""""""","http://www.discoveroakley.com/city-of-oakley","Iris_(plant)","408","36.715833333333336 -87.07"
"725196.67089408","201.583936975","1.6072E7","490000.0","0.0500000007","2374778.0","4735.0","56.9","41.1","","","","22.4","4.21","8.83","4.55","0.0","0.0","92.0","76.0","","","","34.0","3.7","","","","860.0","3490.0","1978-09-27","Mayor","argentina","","Faulkner_act_(Mayor-Council)","48183","-5","US-Ga","Constituted","Santa Maria","Kudavasal","Everest, Kansas","United_States","articles Related to Makati","Red Deerian","Greenwich_Mean_Time","City of Magnolias, Queen of Three Valleys","""""""a Harvest of Opportunities in the Heart of the Northeast""""""","http://www.troyohio.gov/","Hoshizaki-yukinoshita","218","29.16985 31.102638"
"5775673.48604928","20.5020246186","2490000.0","3.02E7","0.9399999976","187743.0","2019.0","76.0","45.7","","","","10.6","2.19","2.54","4.64","0.08","0.0","89.5","55.9","","","","70.8","25.0","","","","902.0","814.1208","1986-03-01","Mayor","India","","Council%E2%80%93manager_government","97027","-7","US-Ca","Settled","Brisbane","Bhadra","Bonnieville, Kentucky","Ohio","Religions in Latur","Ceutan","Iran_Standard_Time","""Valley-Joe, V-Town, The """"V""""""","Heart of the Bay","http://brooten.govoffice.com/","Chrysanthemum","660","33.84222222222222 -87.27722222222222"
"2.22738977488896E7","1334.2532292751","360000.0","0.0","0.3799999952","1672171.0","2176.0","75.0","37.6","","","","0.67","0.51","10.541","6.096","262.1","0.19","89.0","70.0","","","","41.0","22.1","","","","801.0","566.0136","1612-05-24","City council","Canada","","Municipality","64100-64199","-5","US-FL","Incorporated","amsterdam","Haboro","Tyler, Minnesota","Samogitia","Religion in Celina","Mumbaikar","Indian_Standard_Time","azalea City","""""""a Great Place To Live,Work and Play""""""","http://www.mordenmb.ca/","Catharanthus","353","31.783333333333335 35.21666666666667"
"7100000.0","1330.8169200641","3.18568537571328E7","80000.0","2.3699998856","4296250.0","20958.0","71.0","30.7","","","","144.8","1.47","274.66","7.0","0.0","0.03","80.0","49.1","","","","45.4","6.0","","","","1476.0","74.9808","2002-10-17","Mayor","India","","Council%E2%80%93manager_government","48768-48769","-6","PK","Incorporated","Baotou","Vennandur","City of Petaluma","Stoddard_County,_Miouri","Religions in yawal","anuradhians","Iran_Standard_Time","Wild Goose City, Bright Pearl in Southern China","Making It!","http://www.villanuevadelaserena.es","Lily_of_the_Valley","785","-31.4 -64.18333333333334"
"6190000.0","257.6459703954","1660000.0","160000.0","1.75","3312165.0","1478.0","60.0","32.2","","","","3.76","1.17","2.6","14.79","0.0","0.0","82.0","63.3","","","","53.7","49.9","","","","1037.0","4.0","1998-03-07","Council Ward 4","United_States","","Prefecture-level_city","68467","-6","US-TX","First mentioned","Kirksville, MO","Nogales","????","United_States","Guci Liufang","","Central_Time_Zone_(North_america)","Queen City/ T-Town","The Golden Buckle on the Corn Belt","http://www.torringtonct.org/","Crinum","507","48.66888888888889 -98.14861111111111"
"1.01268535114137E7","477.4153190377","1.90105127298662E8","800000.0","0.0","381580.0","592.0","84.4","36.0","","","","28.2","32.9","0.67","2.27","0.21","0.0","89.9","57.3","","","","51.0","21.2","","","","682.0","360.8832","2006-01-01","Mayor","United_States","","Home_rule","92071-92072","-5","US-NE","Municipal_corporation","Mobile, alabama","Krems","Minnetonka, Minnesota","Owyhee_County,_Idaho","Religions in Osmanabad","","Central_Time_Zone_(North_america)","The Strawberry City","""""""Home Town of Henry Ford""""""","http://www.heavenerok.org","Ume and Satsuki azalea","903","33.28138888888889 35.396388888888886"
"4710000.0","1505.5","3574183.59226368","0.0","0.0099999998","568593.0","10833.0","67.9","58.0","","","","0.96","11.5","2067.6","1.19","5.9","4.1","80.0","64.0","","","","52.5","40.0","","","","1532.0","309.0672","1925-01-15","Mayor","Mauritania","","Mayor%E2%80%93council_government","441002","-6","US-MO","Municipal_corporation","Bacoor, Cavite","Hudson","City of Montclair","Washington_(state)","articles Related to Cabadbaran","","Central_Time_Zone_(North_america)","Surf City USa","Koltons town","http://www.ci.foley.mn.us/","Lilium","409","23.35 116.66666666666667"
"1090000.0","381.3","4.4931E8","0.0","2.2200000286","1630956.0","17610.0","68.0","47.7","","","","44.42","8.1","144.52","14.43","0.0","0.0","76.6","65.5","","","","43.0","33.7","","","","66.0","794.004","1892-12-17","Mayor","United_States","","Mayor%E2%80%93council_government","36522","-6","IR","Municipal_corporation","Norwich, Connecticut","Basgo","Kingsley, Kentucky","Guthrie_County,_Iowa","This claim needs references to reliable sources","","Central_Time_Zone_(North_america)","The Dogwood City","The Gateway to the Delta","http://www.cityofnoblesville.org","Farfugium_japonicum","702","43.76611111111111 -94.1686111111111"
"3600000.0","135.5604678643","7700000.0","1400000.0","0.0","3500026.0","77.0","67.0","52.0","","","","0.65","0.64","7.7","2.4","0.0","0.0","79.4","75.0","","","","43.0","22.2","","","","879.0","57.6","1950-08-02","MPs","United_States","","Mayor%E2%80%93council_government","46526-46528","-5","IR","Founded","Woodstock","Chanasma","???","ardabil_Province","Religions in Bikaner","","Central_Time_Zone_(North_america)","Kota Kembang (City of Flowers) and Parijs Van Java (Paris of Java)","100","http://www.hankinsonnd.com","Satsuki_azalea","270","33.456944444444446 -102.48833333333333"
"1787091.79613184","195.2132513591","2330989.2993024","25899.88110336","1.5700000525","1432965.0","8591.0","75.9","50.3","","","","2.54","1.48","38.3","1.05","0.0","0.0","80.0","63.0","","","","37.0","26.0","","","","1184.0","242.9256","1881-11-29","Councillor","United_States","","Mayor%E2%80%93council_government","63383","-6","CN","Granted city rights","Ia?i, Romania","Raipur Rani","Ferris, Texas","Eastern_Visayas","Religion in Vidisha","","Eastern_Time_Zone","City of Soldiers","The place to be","http://www.lindaletx.gov","azalea","850","38.20944444444444 -91.16472222222222"
